"Final_EA_code","interview__id","Class_id","s3q53","s3q54","s3q55a","s3q55b","s3q56","s3q57","s3q58","s3q59","s3q60","s3q61","s3q62","s3q63","s3q64","s3q65","s3q66"
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",6,1,1,58,96,1,3,1,,,,1,113,1,1,1
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",1,2,2,60,51,2,1,1,,,,1,40,1,2,1
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",0,2,2,90,63,2,1,1,,,,1,39,1,2,1
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",2,2,2,67,79,2,1,1,,,,1,45,1,2,1
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",5,2,1,76,92,1,3,1,,,,1,88,1,1,1
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",3,2,1,91,68,1,2,1,,,,1,64,1,2,1
"113113060242","7a92a755edec4d6bae64f894ad5bc2f0",4,2,1,86,90,1,3,1,,,,1,86,1,1,1
"415105020404","7af284e10f4046009386ca7cc0df56d7",0,2,1,50,56,1,2,2,1,96,,1,0,1,3,1
"415105020404","7af284e10f4046009386ca7cc0df56d7",2,2,1,37,49,1,2,2,1,96,,1,0,1,3,1
"415105020404","7af284e10f4046009386ca7cc0df56d7",4,1,2,39,35,1,4,1,,,,2,0,1,3,1
"415105020404","7af284e10f4046009386ca7cc0df56d7",3,2,2,55,41,1,2,2,1,96,,1,0,1,3,1
"415105020404","7af284e10f4046009386ca7cc0df56d7",5,1,2,40,46,1,4,1,,,,1,0,1,3,1
"415105020404","7af284e10f4046009386ca7cc0df56d7",1,2,2,80,55,1,2,2,1,96,,1,0,1,3,1
"415105020404","7af284e10f4046009386ca7cc0df56d7",6,1,2,70,61,1,4,1,,,,1,131,1,2,1
"122105020311","7b71511069ca41d7952c83c3004520f3",0,2,2,133,163,1,1,1,,,,1,253,1,2,1
"122105020311","7b71511069ca41d7952c83c3004520f3",3,2,2,82,108,1,1,1,,,,1,149,1,1,1
"122105020311","7b71511069ca41d7952c83c3004520f3",1,2,2,147,106,1,1,1,,,,1,108,1,2,1
"122105020311","7b71511069ca41d7952c83c3004520f3",2,2,2,104,96,1,1,1,,,,1,142,1,2,1
"122105020311","7b71511069ca41d7952c83c3004520f3",6,1,2,59,89,1,4,1,,,,1,118,1,2,1
"122105020311","7b71511069ca41d7952c83c3004520f3",5,1,2,74,64,1,4,1,,,,1,138,1,2,1
"122105020311","7b71511069ca41d7952c83c3004520f3",4,1,1,103,90,1,4,1,,,,1,148,1,2,1
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",5,1,1,29,12,1,4,1,,,,1,22,1,2,1
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",2,1,1,19,19,1,4,1,,,,1,27,1,2,1
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",0,2,1,20,21,2,1,1,,,,1,37,1,2,1
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",1,2,1,20,22,1,3,1,,,,1,30,1,2,1
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",4,1,2,30,31,1,4,1,,,,2,40,1,3,1
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",3,1,1,31,21,1,4,1,,,,1,39,1,2,1
"304204020110","7b91ac7196d446f7b7c4c92f86fbac42",6,2,1,30,20,1,3,1,,,,1,32,1,2,1
"204301030308","7ceaac984dc44338a95f7d19824a5621",5,1,1,48,62,1,2,1,,,,1,62,2,2,1
"204301030308","7ceaac984dc44338a95f7d19824a5621",0,1,2,81,50,1,4,1,,,,1,102,4,4,1
"204301030308","7ceaac984dc44338a95f7d19824a5621",4,1,1,54,57,1,3,1,,,,1,80,3,2,1
"204301030308","7ceaac984dc44338a95f7d19824a5621",6,1,2,16,21,1,2,1,,,,1,55,2,2,1
"204301030308","7ceaac984dc44338a95f7d19824a5621",2,2,1,67,54,1,3,1,,,,1,119,3,3,1
"204301030308","7ceaac984dc44338a95f7d19824a5621",3,2,2,88,65,1,2,1,,,,1,101,3,2,1
"204301030308","7ceaac984dc44338a95f7d19824a5621",1,2,2,72,63,2,3,1,,,,1,85,4,4,1
"203202040303","7f25311583624b7487a569df466b24ac",2,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",0,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",4,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",3,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",6,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",1,,,,,,,,,,,,,,,
"203202040303","7f25311583624b7487a569df466b24ac",5,,,,,,,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",0,2,2,,,1,2,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",1,2,2,,,1,2,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",4,1,2,,,1,2,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",6,1,2,,,1,2,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",3,1,3,,,1,2,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",5,1,2,,,1,2,,,,,,,,,
"407106021906","80c5e48699bc48b29bf11f38cdc04fc5",2,2,3,,,1,2,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",4,1,2,40,18,2,3,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",3,2,1,38,25,2,3,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",6,1,2,10,6,2,1,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",0,2,2,65,62,2,2,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",1,2,2,59,53,2,2,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",2,2,2,54,41,2,3,,,,,,,,,
"112102030202","81def38cfed24edd80e47b293c3bc0b9",5,1,3,11,11,2,1,,,,,,,,,
"306204020605","81f2300746cc4b068c95f765f2b403ba",6,1,2,33,7,1,1,1,,,,1,10,1,1,1
"306204020605","81f2300746cc4b068c95f765f2b403ba",3,2,2,68,40,1,1,1,,,,1,25,1,1,1
"306204020605","81f2300746cc4b068c95f765f2b403ba",0,2,1,169,83,2,1,1,,,,1,96,1,3,1
"306204020605","81f2300746cc4b068c95f765f2b403ba",4,2,2,71,40,1,1,1,,,,2,23,1,1,1
"306204020605","81f2300746cc4b068c95f765f2b403ba",2,2,2,89,77,1,1,1,,,,1,26,1,1,1
"306204020605","81f2300746cc4b068c95f765f2b403ba",5,1,2,92,33,1,1,1,,,,1,16,1,1,1
"306204020605","81f2300746cc4b068c95f765f2b403ba",1,2,2,126,37,1,1,1,,,,2,44,1,1,1
"410101040507","824efbe20846431fba549104887331e5",4,1,2,20,22,1,3,1,,,,2,39,1,1,2
"410101040507","824efbe20846431fba549104887331e5",0,1,2,20,35,2,4,1,,,,1,55,1,1,2
"410101040507","824efbe20846431fba549104887331e5",5,1,2,20,30,1,4,1,,,,1,46,1,1,2
"410101040507","824efbe20846431fba549104887331e5",1,2,1,23,15,2,4,1,,,,1,38,1,1,2
"410101040507","824efbe20846431fba549104887331e5",3,2,2,21,20,1,3,1,,,,1,38,1,1,2
"410101040507","824efbe20846431fba549104887331e5",6,1,1,25,40,1,3,1,,,,1,62,1,1,1
"410101040507","824efbe20846431fba549104887331e5",2,2,2,22,23,1,4,1,,,,1,42,1,1,1
"102103050439","825a4d9c10674fb68ae9182bf65152ca",0,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",1,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",2,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",5,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",3,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",4,,,,,,,,,,,,,,,
"102103050439","825a4d9c10674fb68ae9182bf65152ca",6,,,,,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",0,,,133,118,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",6,,,38,25,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",3,,,62,84,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",1,,,80,82,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",2,,,82,59,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",5,,,56,47,,,,,,,,,,,
"309104050403","82e2ee46332f4f5c854335056696f881",4,,,59,50,,,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",6,1,2,16,5,1,3,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",2,2,2,21,24,2,2,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",3,2,1,20,15,1,2,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",4,1,1,19,13,1,2,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",5,1,2,15,10,1,3,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",1,2,1,25,23,2,3,,,,,,,,,
"324101011403","865a0a2dd0d442a6aeb227dbd3367b05",0,2,1,30,25,2,3,,,,,,,,,
"117201050401","87d1a29404f24095af33c51ad6ddf04b",0,1,1,56,45,2,4,1,,,,1,72,1,3,1
"117201050401","87d1a29404f24095af33c51ad6ddf04b",1,2,1,49,53,2,4,1,,,,1,77,1,2,1
"117201050401","87d1a29404f24095af33c51ad6ddf04b",2,2,2,67,73,2,4,1,,,,1,90,1,2,1
"117201050401","87d1a29404f24095af33c51ad6ddf04b",6,1,1,44,33,1,4,1,,,,1,68,1,2,2
"117201050401","87d1a29404f24095af33c51ad6ddf04b",3,2,1,65,70,2,4,1,,,,1,92,1,2,1
"117201050401","87d1a29404f24095af33c51ad6ddf04b",5,2,1,49,50,1,4,1,,,,1,86,1,2,1
"117201050401","87d1a29404f24095af33c51ad6ddf04b",4,1,2,45,56,1,4,1,,,,1,96,1,2,1
"318114020701","8b2193d437e64893a12f1635d1aae2bd",4,1,1,40,18,1,4,1,,,,1,26,1,1,1
"318114020701","8b2193d437e64893a12f1635d1aae2bd",6,1,1,29,17,1,1,1,,,,1,35,1,1,1
"318114020701","8b2193d437e64893a12f1635d1aae2bd",2,1,2,60,32,1,3,1,,,,1,57,3,2,1
"318114020701","8b2193d437e64893a12f1635d1aae2bd",1,1,1,72,52,1,1,2,2,,13,1,93,4,2,1
"318114020701","8b2193d437e64893a12f1635d1aae2bd",3,1,2,46,40,1,1,1,,,,1,54,3,1,1
"318114020701","8b2193d437e64893a12f1635d1aae2bd",5,1,1,40,29,1,4,1,,,,1,30,1,1,1
"318114020701","8b2193d437e64893a12f1635d1aae2bd",0,1,2,132,98,1,1,1,,,,1,185,4,2,1
"211106070404","8c60b24c5d69459ab88587107842bf8a",1,1,1,49,28,2,5,1,,,,1,65,1,2,1
"211106070404","8c60b24c5d69459ab88587107842bf8a",6,2,1,23,23,2,5,1,,,,1,34,1,1,1
"211106070404","8c60b24c5d69459ab88587107842bf8a",4,1,1,76,85,1,5,1,,,,1,69,1,1,1
"211106070404","8c60b24c5d69459ab88587107842bf8a",5,1,2,23,26,1,5,1,,,,1,41,1,1,1
"211106070404","8c60b24c5d69459ab88587107842bf8a",0,2,2,49,60,2,5,1,,,,1,67,1,2,1
"211106070404","8c60b24c5d69459ab88587107842bf8a",3,2,2,54,56,1,2,1,,,,1,67,1,1,1
"211106070404","8c60b24c5d69459ab88587107842bf8a",2,1,2,41,38,1,1,1,,,,1,59,1,2,1
"406212010207","8da56015c708420985ff1484fc7d3201",5,1,2,14,15,1,4,2,2,,13,1,21,3,3,1
"406212010207","8da56015c708420985ff1484fc7d3201",3,2,2,21,20,1,4,2,2,,13,1,26,3,4,1
"406212010207","8da56015c708420985ff1484fc7d3201",1,2,2,24,19,1,1,1,,,,1,27,3,3,1
"406212010207","8da56015c708420985ff1484fc7d3201",4,2,2,28,23,1,4,1,,,,1,39,3,3,1
"406212010207","8da56015c708420985ff1484fc7d3201",2,2,2,21,18,1,1,2,2,,13,1,28,3,1,1
"406212010207","8da56015c708420985ff1484fc7d3201",0,2,2,27,28,1,1,2,1,1,,1,49,3,3,1
"406212010207","8da56015c708420985ff1484fc7d3201",6,1,2,18,22,1,4,2,2,,13,1,9,3,3,1
"102102060108","8ed0e75643204d23b4513def2c5cc970",1,2,2,64,36,1,4,1,,,,2,99,1,2,1
"102102060108","8ed0e75643204d23b4513def2c5cc970",5,2,1,37,64,1,4,1,,,,1,87,1,2,1
"102102060108","8ed0e75643204d23b4513def2c5cc970",0,2,1,36,42,1,4,1,,,,1,60,1,2,1
"102102060108","8ed0e75643204d23b4513def2c5cc970",4,2,1,54,50,1,4,1,,,,1,87,1,3,1
"102102060108","8ed0e75643204d23b4513def2c5cc970",2,2,2,51,50,1,4,1,,,,1,84,1,1,1
"102102060108","8ed0e75643204d23b4513def2c5cc970",3,1,2,57,65,1,4,1,,,,1,105,1,2,1
"102102060108","8ed0e75643204d23b4513def2c5cc970",6,1,2,36,48,1,4,1,,,,2,76,1,3,1
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",1,,,,,,,,,,,,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",3,,,,,,,,,,,,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",4,,,,,,,,,,,,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",2,,,,,,,,,,,,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",6,,,,,,,,,,,,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",5,,,,,,,,,,,,,,,
"110206030911","8f69cfcd9bea4a2a9339fd61390606cf",0,,,,,,,,,,,,,,,
"105105020108","909b86e277fe480492fe605802d4b272",5,1,2,63,66,1,3,1,,,,1,115,1,1,1
"105105020108","909b86e277fe480492fe605802d4b272",3,2,1,59,49,2,3,1,,,,1,102,1,2,1
"105105020108","909b86e277fe480492fe605802d4b272",6,1,2,12,24,2,2,1,,,,1,36,1,1,1
"105105020108","909b86e277fe480492fe605802d4b272",4,2,2,54,72,1,2,1,,,,1,110,1,1,1
"105105020108","909b86e277fe480492fe605802d4b272",2,2,2,44,37,2,2,1,,,,1,76,1,2,1
"105105020108","909b86e277fe480492fe605802d4b272",0,2,1,126,131,2,2,1,,,,1,232,2,2,1
"105105020108","909b86e277fe480492fe605802d4b272",1,2,1,34,36,2,1,2,1,1,,1,68,1,2,1
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",6,1,1,24,27,1,4,2,1,1,,1,43,1,1,1
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",2,2,2,30,20,2,1,1,,,,1,51,1,2,1
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",0,2,1,81,79,2,1,1,,,,1,149,1,2,1
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",3,2,2,26,17,2,1,1,,,,1,42,1,1,1
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",4,2,2,27,28,1,2,2,1,7,,1,40,1,1,1
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",1,2,2,33,20,2,1,1,,,,1,53,1,2,1
"125105010702","91e89e7118c041fba1ad3f88cbbfb499",5,1,2,27,20,1,2,1,,,,1,38,1,1,1
"226104040305","92722375ee7a4828bfbc6565b7a5e522",4,1,2,60,85,1,4,1,,,,1,71,1,2,1
"226104040305","92722375ee7a4828bfbc6565b7a5e522",3,1,2,57,60,1,4,1,,,,1,75,1,2,1
"226104040305","92722375ee7a4828bfbc6565b7a5e522",1,1,2,108,92,2,3,1,,,,1,119,2,3,1
"226104040305","92722375ee7a4828bfbc6565b7a5e522",2,2,2,101,135,2,3,1,,,,1,135,2,2,1
"226104040305","92722375ee7a4828bfbc6565b7a5e522",5,1,1,36,65,1,3,1,,,,1,92,1,2,1
"226104040305","92722375ee7a4828bfbc6565b7a5e522",0,2,2,113,51,2,3,1,,,,1,90,2,3,1
"226104040305","92722375ee7a4828bfbc6565b7a5e522",6,1,1,15,23,1,4,1,,,,1,29,1,1,1
"311102010107","93268921598f4e95a6cbaa15387322f4",1,2,1,34,40,2,3,,,,,,,,,
"311102010107","93268921598f4e95a6cbaa15387322f4",2,2,1,40,22,2,3,,,,,,,,,
"311102010107","93268921598f4e95a6cbaa15387322f4",4,1,2,24,13,2,4,,,,,,,,,
"311102010107","93268921598f4e95a6cbaa15387322f4",3,1,2,25,15,2,4,,,,,,,,,
"311102010107","93268921598f4e95a6cbaa15387322f4",0,2,2,94,90,2,4,,,,,,,,,
"311102010107","93268921598f4e95a6cbaa15387322f4",6,1,2,7,7,2,1,,,,,,,,,
"311102010107","93268921598f4e95a6cbaa15387322f4",5,1,2,7,4,2,1,,,,,,,,,
"303202060606","942d21651db14547a1a55d163147f3be",4,1,1,88,96,1,4,1,,,,1,68,1,1,2
"303202060606","942d21651db14547a1a55d163147f3be",2,2,2,106,107,2,3,1,,,,1,180,1,1,2
"303202060606","942d21651db14547a1a55d163147f3be",5,1,2,28,28,1,4,1,,,,1,46,1,1,2
"303202060606","942d21651db14547a1a55d163147f3be",0,2,1,88,126,2,1,1,,,,1,112,1,2,2
"303202060606","942d21651db14547a1a55d163147f3be",1,2,2,54,54,2,1,1,,,,1,62,1,2,2
"303202060606","942d21651db14547a1a55d163147f3be",6,1,2,42,23,1,4,1,,,,1,57,1,1,2
"303202060606","942d21651db14547a1a55d163147f3be",3,2,2,57,60,2,1,1,,,,1,102,1,1,2
"422102010506","94a28a335ad8409da18694d554dc6a82",2,2,2,56,48,1,3,1,,,,1,67,1,1,1
"422102010506","94a28a335ad8409da18694d554dc6a82",5,2,2,23,27,1,4,1,,,,1,40,1,1,1
"422102010506","94a28a335ad8409da18694d554dc6a82",0,2,1,59,47,1,3,1,,,,1,94,1,1,1
"422102010506","94a28a335ad8409da18694d554dc6a82",4,1,2,43,58,1,3,1,,,,1,70,1,4,1
"422102010506","94a28a335ad8409da18694d554dc6a82",3,2,2,59,61,1,3,1,,,,1,100,1,1,1
"422102010506","94a28a335ad8409da18694d554dc6a82",1,2,2,62,40,1,3,1,,,,1,81,1,1,1
"422102010506","94a28a335ad8409da18694d554dc6a82",6,1,2,15,20,1,4,1,,,,1,32,1,1,1
"224105051111","94ae3c15a2df427092546208e7da8501",4,,,,,,,,,,,,,,,
"224105051111","94ae3c15a2df427092546208e7da8501",5,,,,,,,,,,,,,,,
"224105051111","94ae3c15a2df427092546208e7da8501",3,,,,,,,,,,,,,,,
"224105051111","94ae3c15a2df427092546208e7da8501",0,,,,,,,,,,,,,,,
"224105051111","94ae3c15a2df427092546208e7da8501",2,,,,,,,,,,,,,,,
"224105051111","94ae3c15a2df427092546208e7da8501",1,,,,,,,,,,,,,,,
"224105051111","94ae3c15a2df427092546208e7da8501",6,,,,,,,,,,,,,,,
"210306040102","94d6a92de2aa41848c815b4f7ca810d6",5,1,2,32,29,1,2,1,,,,1,32,1,2,1
"210306040102","94d6a92de2aa41848c815b4f7ca810d6",0,2,2,86,86,2,1,1,,,,1,43,1,3,1
"210306040102","94d6a92de2aa41848c815b4f7ca810d6",3,2,2,77,69,1,3,1,,,,1,75,1,3,1
"210306040102","94d6a92de2aa41848c815b4f7ca810d6",6,1,2,31,29,1,2,1,,,,1,38,1,2,1
"210306040102","94d6a92de2aa41848c815b4f7ca810d6",2,1,2,52,34,2,2,1,,,,1,28,1,3,1
"210306040102","94d6a92de2aa41848c815b4f7ca810d6",1,2,2,49,44,2,1,1,,,,1,54,1,3,1
"210306040102","94d6a92de2aa41848c815b4f7ca810d6",4,1,1,53,75,1,2,1,,,,1,41,1,2,1
"410303060103","94e8fb8cab7846d5a723aa902f6d1e1e",3,1,1,25,17,2,1,1,,,,1,35,1,1,2
"410303060103","94e8fb8cab7846d5a723aa902f6d1e1e",5,1,1,24,18,1,4,1,,,,1,42,1,1,2
"410303060103","94e8fb8cab7846d5a723aa902f6d1e1e",4,1,1,13,23,2,5,1,,,,1,32,1,1,2
"410303060103","94e8fb8cab7846d5a723aa902f6d1e1e",2,1,2,21,22,2,1,1,,,,1,38,1,1,2
"410303060103","94e8fb8cab7846d5a723aa902f6d1e1e",6,1,2,26,34,2,4,1,,,,1,60,1,1,2
"410303060103","94e8fb8cab7846d5a723aa902f6d1e1e",1,2,1,16,16,2,5,1,,,,1,32,1,1,2
"410303060103","94e8fb8cab7846d5a723aa902f6d1e1e",0,2,2,13,14,2,5,1,,,,1,26,1,2,2
"124104040103","977cf8b59c214cd6806539e994d0a6d9",6,1,2,49,50,1,4,1,,,,1,99,1,1,1
"124104040103","977cf8b59c214cd6806539e994d0a6d9",1,2,2,46,58,2,2,1,,,,2,85,1,1,1
"124104040103","977cf8b59c214cd6806539e994d0a6d9",0,2,2,51,49,2,2,1,,,,1,72,1,2,1
"124104040103","977cf8b59c214cd6806539e994d0a6d9",4,2,2,76,89,1,4,1,,,,1,163,1,1,1
"124104040103","977cf8b59c214cd6806539e994d0a6d9",3,2,2,89,96,1,4,1,,,,1,150,2,1,1
"124104040103","977cf8b59c214cd6806539e994d0a6d9",5,1,2,98,95,1,4,1,,,,1,153,2,1,1
"124104040103","977cf8b59c214cd6806539e994d0a6d9",2,2,2,80,86,2,2,1,,,,2,208,2,1,1
"405211011114","9836e079cdd949e5afc70c7dcb3980c3",4,1,2,18,27,1,4,1,,,,1,33,1,2,1
"405211011114","9836e079cdd949e5afc70c7dcb3980c3",6,1,1,30,36,1,4,1,,,,1,54,1,2,1
"405211011114","9836e079cdd949e5afc70c7dcb3980c3",2,2,1,46,38,1,1,1,,,,1,72,1,4,1
"405211011114","9836e079cdd949e5afc70c7dcb3980c3",5,2,1,30,26,1,4,1,,,,1,40,1,2,1
"405211011114","9836e079cdd949e5afc70c7dcb3980c3",3,2,2,51,38,1,4,1,,,,1,71,1,2,1
"405211011114","9836e079cdd949e5afc70c7dcb3980c3",0,2,2,45,51,1,1,1,,,,1,68,1,4,1
"405211011114","9836e079cdd949e5afc70c7dcb3980c3",1,2,2,55,28,1,1,1,,,,1,66,1,4,1
"318103020406","987cf3a3f3f04a53b6295c44afed7cec",4,1,2,60,31,2,1,2,2,,96,1,21,1,1,1
"318103020406","987cf3a3f3f04a53b6295c44afed7cec",2,1,2,63,48,2,1,1,,,,1,28,3,1,1
"318103020406","987cf3a3f3f04a53b6295c44afed7cec",3,2,2,78,44,2,1,1,,,,1,18,2,1,1
"318103020406","987cf3a3f3f04a53b6295c44afed7cec",5,1,2,68,31,2,1,1,,,,1,23,1,1,1
"318103020406","987cf3a3f3f04a53b6295c44afed7cec",6,1,2,41,29,2,1,2,2,,6,1,17,1,1,1
"318103020406","987cf3a3f3f04a53b6295c44afed7cec",1,1,1,142,98,2,1,1,,,,1,35,4,1,1
"318103020406","987cf3a3f3f04a53b6295c44afed7cec",0,1,2,188,55,2,1,2,1,1,,1,51,4,1,1
"312105020216","989fa310b63545678cb56e3f009ee547",6,1,2,40,30,1,4,1,,,,2,43,1,2,1
"312105020216","989fa310b63545678cb56e3f009ee547",5,1,2,47,52,1,4,1,,,,1,54,1,3,1
"312105020216","989fa310b63545678cb56e3f009ee547",3,2,2,60,65,1,4,1,,,,2,99,1,2,1
"312105020216","989fa310b63545678cb56e3f009ee547",0,2,2,70,68,2,3,1,,,,2,110,3,3,1
"312105020216","989fa310b63545678cb56e3f009ee547",1,1,2,42,20,2,3,1,,,,1,59,2,3,1
"312105020216","989fa310b63545678cb56e3f009ee547",4,2,2,60,65,1,3,1,,,,2,100,1,3,1
"312105020216","989fa310b63545678cb56e3f009ee547",2,2,2,45,40,2,4,1,,,,1,72,1,3,1
"124103021620","98c92ebc81274b48a478e3f3bdecc8d9",4,1,1,13,19,1,3,,,,,,,,,
"124103021620","98c92ebc81274b48a478e3f3bdecc8d9",5,1,2,17,15,1,3,,,,,,,,,
"124103021620","98c92ebc81274b48a478e3f3bdecc8d9",1,2,2,17,13,1,1,,,,,,,,,
"124103021620","98c92ebc81274b48a478e3f3bdecc8d9",0,2,2,20,17,1,1,,,,,,,,,
"124103021620","98c92ebc81274b48a478e3f3bdecc8d9",3,1,2,16,23,1,2,,,,,,,,,
"124103021620","98c92ebc81274b48a478e3f3bdecc8d9",2,1,2,26,18,1,1,,,,,,,,,
"124103021620","98c92ebc81274b48a478e3f3bdecc8d9",6,1,2,24,13,1,3,,,,,,,,,
"417202010210","98ff8b8f68354855b3a47628eb2e3b13",1,,,,,,,,,,,,,,,
"417202010210","98ff8b8f68354855b3a47628eb2e3b13",4,,,,,,,,,,,,,,,
"417202010210","98ff8b8f68354855b3a47628eb2e3b13",6,,,,,,,,,,,,,,,
"417202010210","98ff8b8f68354855b3a47628eb2e3b13",0,,,,,,,,,,,,,,,
"417202010210","98ff8b8f68354855b3a47628eb2e3b13",5,,,,,,,,,,,,,,,
"417202010210","98ff8b8f68354855b3a47628eb2e3b13",3,,,,,,,,,,,,,,,
"417202010210","98ff8b8f68354855b3a47628eb2e3b13",2,,,,,,,,,,,,,,,
"113301050411","991ea35afb8c4a5a91bded275d3a43cb",2,2,1,93,98,2,1,1,,,,1,191,1,2,1
"113301050411","991ea35afb8c4a5a91bded275d3a43cb",0,2,2,64,61,2,1,2,1,8,,1,127,1,3,1
"113301050411","991ea35afb8c4a5a91bded275d3a43cb",3,2,2,100,105,2,2,1,,,,1,205,1,2,1
"113301050411","991ea35afb8c4a5a91bded275d3a43cb",6,1,2,73,100,1,3,1,,,,1,173,1,1,1
"113301050411","991ea35afb8c4a5a91bded275d3a43cb",5,2,1,98,109,1,3,1,,,,1,207,2,1,1
"113301050411","991ea35afb8c4a5a91bded275d3a43cb",4,2,1,81,119,1,2,1,,,,1,200,1,1,1
"113301050411","991ea35afb8c4a5a91bded275d3a43cb",1,2,2,70,67,2,1,1,,,,1,122,2,3,1
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",5,1,1,58,63,1,1,1,,,,1,55,3,1,1
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",2,2,2,69,78,2,1,1,,,,1,60,5,2,2
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",4,1,2,55,70,1,1,1,,,,1,51,3,1,1
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",0,2,2,85,74,2,2,1,,,,1,62,5,1,2
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",1,2,2,57,57,2,1,1,,,,1,42,5,2,2
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",6,1,1,25,25,1,1,1,,,,1,41,1,1,1
"232203040502","9ae38f33171f4fb89797a28ed8c32b32",3,1,1,72,53,2,1,1,,,,1,54,5,1,1
"102105040650","9b29a92d675346708b3ed22f07d63387",6,2,1,78,74,1,2,,,,,,,,,
"102105040650","9b29a92d675346708b3ed22f07d63387",1,2,1,60,49,2,3,,,,,,,,,
"102105040650","9b29a92d675346708b3ed22f07d63387",5,2,1,86,87,1,2,,,,,,,,,
"102105040650","9b29a92d675346708b3ed22f07d63387",4,1,1,87,82,1,2,,,,,,,,,
"102105040650","9b29a92d675346708b3ed22f07d63387",0,2,2,36,28,2,2,,,,,,,,,
"102105040650","9b29a92d675346708b3ed22f07d63387",3,2,1,79,72,1,2,,,,,,,,,
"102105040650","9b29a92d675346708b3ed22f07d63387",2,2,2,69,62,1,2,,,,,,,,,
