"hhid","parcelID","a2aq1owned","s2aq5_1","s2aq03_1a","s2aq4","s2aq5","s2aq6","s2aq7","s2aq8","s2aq9","s2aq10","s2aq11a","s2aq11b","a2bq12a_1","a2bq12b_1","s2aq14","s2aq15a","s2aq15b","a2aq28","a2aq29a","a2aq29b","a2aq18","s2aq20","s2aq21","s2aq22a","s2aq22b","s2aq23","a2aq31","s2aq26__0","s2aq26__1","a2aq32","a2aq33a","a2aq33b","a2aq33c","s2aq24__0","s2aq24__1","s2aq27__0","s2aq27__1","a2aq34","a2aq25","a2aq35","a2aq36","a2aq37","a2aq38","a2aq39"
"e81dd4fafebd4642b9f785a854f97eda",1,1,2,1,1.55,1.55,1,4,2,999,1,1,1,,,,35.4,48,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"e8a411bfd7c2447786c98774ee1141e9",1,1,2,1,0.46,0.5,1,1,2,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,5000000
"e93304fc741f48ea8ed8aa146c7cad83",2,1,2,1,,0.5,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,2,1,,1,2,2,,1,,1000000
"e93304fc741f48ea8ed8aa146c7cad83",3,1,2,1,,0.25,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,2,1,,1,2,2,,1,,800000
"e93304fc741f48ea8ed8aa146c7cad83",4,1,2,1,0.62,0.5,1,1,1,999,1,2,2,,,,100,100,1,1,,2,2,,,,4,,,,1,3,,,1,2,1,2,1,2,2,,1,,5000000
"e93304fc741f48ea8ed8aa146c7cad83",5,1,2,1,,0.25,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,3,,,1,2,1,,1,2,2,,1,,500000
"e9672f81fee64055b5f64b7c1a6b7877",1,1,1,3,,0.25,1,2,1,999,1,1,1,,,,100,100,2,,,2,2,,,,3,2015,1,,,,,,1,,1,,5,2,2,,1,,7000000
"e972e0a055404061a245cfe41d97ad8f",1,1,1,3,,1,1,4,2,999,1,1,1,,,,50,25,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,50000000
"e972e0a055404061a245cfe41d97ad8f",2,1,1,3,,3,2,4,1,999,1,96,5,,3,,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,20000000
"e972e0a055404061a245cfe41d97ad8f",3,1,1,3,,1,1,4,1,999,2,1,5,,3,,100,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"e972e0a055404061a245cfe41d97ad8f",4,1,1,,,1,2,4,1,1995,1,1,5,,3,,100,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"e972e0a055404061a245cfe41d97ad8f",5,1,1,,,2,3,4,1,1991,1,96,5,,3,,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,7000000
"e97b81b2faab4dbebec422e026582686",2,1,2,1,,2,1,4,8,999,2,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,10000000
"e97b81b2faab4dbebec422e026582686",3,1,2,1,,0.25,1,4,8,999,1,6,6,,,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,4000000
"e9bca1b73b4747489c36e6fbbef75df6",1,1,2,1,,14,3,2,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,3,2,2,,1,,50000000
"e9d6ebd0aa7746f19b78014d4bbc5db5",2,1,4,1,5.3,7,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,3,4,3,4,1,2,2,,1,,20000000
"e9f9338450864a9da45d02d7c5faebb5",1,1,1,3,0.03,0.18,1,4,2,999,1,1,5,,3,,100,,2,,,2,2,,,,4,,,,2,,,,1,3,1,3,5,2,2,,1,,500000
"ea06455856894693bc33b00b32a92f5a",1,1,1,3,,2,4,4,4,999,1,1,96,,,,100,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,1000000
"ea067071f6d64bfc94b1bd2d4c3a4919",1,1,1,1,0.2,0.3,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,5,2,2,,1,,2500000
"ea0f8ef467464f618542403018e823c1",1,1,1,1,1.64,1.5,2,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"ea0f8ef467464f618542403018e823c1",3,1,1,1,3.85,3,1,4,2,999,1,1,1,,,,11,56,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,10000000
"ea0f8ef467464f618542403018e823c1",4,1,1,,2.43,2.5,2,4,2,1997,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,5000000
"ea18cee658d74251b9ab55aca490585c",1,1,1,1,2.5,3,1,1,9,999,1,1,1,,,,100,100,2,,,2,2,,,,3,1994,2,,,,,,2,,2,,2,2,2,,1,,50000000
"ea18cee658d74251b9ab55aca490585c",2,1,1,1,,5,3,3,9,999,1,1,1,,,,100,100,2,,,2,2,,,,3,1999,2,,,,,,2,,2,,2,2,2,,1,,60000000
"ea3f64282dec45d0ac1f208d47bb864a",2,1,2,1,4.61,4,1,4,2,999,1,1,1,,,,46,90,1,1,,2,2,,,,4,,,,2,,,,1,9,1,9,1,2,2,,1,,8000000
"ea54282529db45b38422fe176a060105",1,1,1,1,0.2,0.25,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"ea54282529db45b38422fe176a060105",2,1,1,1,0.21,0.25,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"ea54282529db45b38422fe176a060105",4,1,1,1,0.23,0.25,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"ea68815dfc924337a42328a0201bb650",1,1,2,3,,10,2,4,2,999,1,1,5,,3,,55,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,15000000
"ea68815dfc924337a42328a0201bb650",2,1,2,3,,0.75,2,4,1,999,1,7,7,,,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,6000000
"ea68815dfc924337a42328a0201bb650",3,1,1,3,,1.5,1,4,2,999,1,1,1,,,,50,90,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,2000000
"ea68815dfc924337a42328a0201bb650",4,1,1,1,,4,1,4,2,999,1,7,1,,,,,6,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,36000000
"ea6c7d7772354b33a4c1718e5f711d5a",1,1,2,1,,1,6,4,2,999,1,1,1,,,,100,100,2,,,2,1,2,6,,4,,,,2,,,,2,,1,,2,2,2,,1,,2000000
"ea6c7d7772354b33a4c1718e5f711d5a",2,1,2,1,,0.5,6,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,2,2,2,,1,,1000000
"ea9a7b8ed184423ba7f16fad5d8839e8",1,1,2,1,,0.25,3,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,1,,,1,,1,,2,2,2,,1,,2000000
"ea9a7b8ed184423ba7f16fad5d8839e8",2,1,1,1,0.48,0.5,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,1,,,1,,1,,2,2,2,,1,,3500000
"ea9a7b8ed184423ba7f16fad5d8839e8",3,1,2,1,,1,4,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,1,,,1,,1,,2,2,2,,1,,6000000
"ea9a7b8ed184423ba7f16fad5d8839e8",4,1,2,1,,0.5,4,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,1,,,1,,1,,2,2,2,,1,,3000000
"eab115065d404244805d03e859cb3783",1,1,2,1,,2.5,4,1,2,999,1,1,1,,,,80,70,1,1,,2,2,,,,4,,,,2,,,,,,,,1,2,2,,1,,15000000
"eab115065d404244805d03e859cb3783",2,1,,,,0.75,4,1,1,2013,1,1,3,,,150000,33,,2,,,2,2,,,,4,,,,1,3,,,,,,,1,2,2,,1,,8000000
"eaf92b67f01645cc9b014c5d24295b35",1,1,1,3,0.8,1,1,1,8,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,,1,2,2,,1,,3000000
"eaf92b67f01645cc9b014c5d24295b35",2,1,1,3,,1,4,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,,1,,1,2,2,,1,,2500000
"eb1176eebac742c8bc3197c4562bff4c",1,1,1,1,1.58,1.5,2,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1000000
"eb1176eebac742c8bc3197c4562bff4c",2,1,1,1,1.25,1,1,4,2,999,1,5,1,1,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1000000
"eb1ecad4774e474f8aed5fb46011150f",1,1,5,3,,0.5,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,5,,5,,5,2,2,,1,,400000
"eb1ecad4774e474f8aed5fb46011150f",2,1,5,3,0.61,0.75,1,4,2,999,1,5,1,2,,,,30,2,,,2,2,,,,4,,,,2,,,,5,,5,,5,2,2,,1,,1500000
"eb1ecad4774e474f8aed5fb46011150f",3,1,5,3,,0.5,2,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,5,,5,,5,2,2,,1,,1200000
"eb1ecad4774e474f8aed5fb46011150f",4,1,5,3,,0.75,2,4,2,999,1,1,1,,,,100,66,2,,,2,2,,,,4,,,,2,,,,5,,5,,5,2,2,,1,,2000000
"eb1f1dc0ec804c4d9793864ad696ca2e",1,1,2,1,,5,2,3,1,999,1,2,2,,,,100,100,2,,,2,2,,,,1,2001,1,2,,,,,1,2,1,2,2,2,2,,1,,25000000
"eb1f1dc0ec804c4d9793864ad696ca2e",2,1,2,1,,3,3,3,1,999,1,1,1,,,,100,100,2,,,2,2,,,,1,2018,1,2,,,,,1,2,1,2,2,2,2,,1,,20000000
"eb25a1ffa3cf4f5daba8c028bb6455b2",1,1,2,1,5.1,3,1,4,2,999,1,5,1,1,,,,44,1,1,,2,2,,,,4,,,,2,,,,1,,1,2,1,2,2,,1,,1000000
"eb25a1ffa3cf4f5daba8c028bb6455b2",2,1,2,1,1.82,1,1,4,9,999,1,5,1,1,,,,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,,1,2,2,,1,,1000000
"eb25a1ffa3cf4f5daba8c028bb6455b2",3,1,2,1,1.26,1,1,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,1000000
"eb407e083d2c4b6bbb83c325837d877c",1,1,1,3,0.33,0.25,1,4,2,999,1,1,1,,,,82,82,1,1,,2,1,1,6,,4,,,,2,,,,1,,1,,2,2,2,,1,,300000
"eb407e083d2c4b6bbb83c325837d877c",2,1,1,1,,0.75,2,4,2,999,1,5,5,3,3,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"eb407e083d2c4b6bbb83c325837d877c",3,1,1,1,0.58,1,1,4,2,999,1,1,1,,,,100,60,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"eb407e083d2c4b6bbb83c325837d877c",4,1,1,3,,0.5,1,4,2,999,1,3,3,,,80000,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1200000
"eb48e110606540e2a20e0e53b55f3ba9",1,1,1,1,,0.5,2,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,3500000
"eb69150ec411452ca3da511a12e2961b",1,1,1,1,,2,1,4,2,999,1,2,2,,,,100,100,1,1,,2,1,1,1,,4,,,,2,,,,1,,1,,2,2,2,,1,,18000000
"eb81879eb8a64ed6bfaffcba8e7d8003",1,1,2,1,0.41,0.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,5000000
"eb81879eb8a64ed6bfaffcba8e7d8003",2,1,2,1,,0.25,2,1,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,1500000
"ebaadb561b21465e90808f36c51b2041",2,1,1,3,1.52,1.5,1,1,2,999,2,2,2,,,,95,95,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,4500000
"ebc0193e87d54628a69a3eb487d230bd",1,1,,1,,5,1,4,2,999,1,1,1,,,,85,85,1,1,,2,2,,,,4,,,,2,,,,,,,,2,2,2,,1,,15000000
"ebc7593e3bb245278d64c8b778f16188",1,1,2,1,0.32,0.25,2,1,1,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,1,2,2,,1,,3000000
"ebca481cda3f44b8994ce28537e65ac6",1,1,1,3,,2,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,20000000
"ebda0df9a90c4719a06189fdaa983424",2,1,1,1,0.26,0.25,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,1,2,,1,,2500000
"ebe9024cda2c457199f42334c99bc0e1",1,1,2,1,,5,3,4,2,999,1,3,3,,,400000,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,25000000
"ebe9024cda2c457199f42334c99bc0e1",2,1,2,1,2,2.5,1,4,2,999,1,1,1,,,,90,75,1,1,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,20000000
"ebeb4068415d4c50beaf62978184a866",1,1,2,3,,7,1,1,2,999,2,2,2,,,,70,50,2,,,2,2,,,,1,2000,2,,,,,,1,2,1,2,1,2,2,,1,,50000000
"ec06fa5313c74da893df368fb6ea31e3",1,1,1,1,,0.5,4,1,2,999,1,1,96,,,,100,,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,1000000
"ec06fa5313c74da893df368fb6ea31e3",3,1,1,1,,0.2,2,1,1,999,1,1,96,,,,100,,2,,,2,2,,,,4,,,,1,3,,,1,,1,,6,2,2,,1,,600000
"ec2c82a1f1b44889ac83f5c1684bb358",1,1,1,1,,2,2,4,2,999,1,5,2,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"ec757c338d2a4d41a98729e3fd1667c8",1,1,2,3,,1,1,1,2,999,1,3,3,,,180000,,,2,,,2,2,,,,4,,,,2,,,,2,,2,,1,2,2,,1,,1000000
"ec757c338d2a4d41a98729e3fd1667c8",2,1,2,3,,1,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,1000000
"ec757c338d2a4d41a98729e3fd1667c8",3,1,2,3,,4,1,1,2,999,1,2,2,,,,99,99,1,1,,2,2,,,,4,,,,2,,,,1,,1,,1,2,1,1,3,1,15000000
"ecb2b965be814193a99ac136cac076db",1,1,1,1,,1,2,1,1,999,1,1,1,,,,100,50,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,8000000
"ecb2b965be814193a99ac136cac076db",2,1,1,1,,1.5,2,1,1,999,1,5,1,1,,,,50,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,7000000
"ecb2b965be814193a99ac136cac076db",3,1,1,1,1.76,3,1,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,40000000
"eccd103934df483391a1e31c609f342f",2,1,2,1,2.5,1,1,4,2,999,1,2,2,,,,40,90,1,1,,2,1,1,3,,4,,,,1,2,,,1,2,1,2,2,2,2,,1,,4000000
"ecde7f67c5a645b4aa4e10fc13dfe256",1,1,2,1,2.86,3,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,10000000
"ed2b480c4ef44338a0f1cd3fc71049a1",1,1,2,3,,1,6,4,2,999,1,3,3,,,55000,,,2,,,2,2,,,,4,,,,2,,,,1,,1,2,6,2,2,,1,,1000000
"ed2b480c4ef44338a0f1cd3fc71049a1",2,1,2,1,,5,2,4,1,999,1,1,1,,,,45,50,2,,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,4000000
"ed2b480c4ef44338a0f1cd3fc71049a1",3,1,2,3,,2,6,4,2,999,1,3,3,,,50000,,,2,,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,2000000
"ed2b480c4ef44338a0f1cd3fc71049a1",4,1,1,,,1,1,4,1,2017,1,6,6,,,,,,1,1,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,4000000
"ed4104e086db496a82f8399bf1cc6fb9",1,1,1,1,,1,3,1,8,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,1,2,,1,,0
"ed4104e086db496a82f8399bf1cc6fb9",2,1,1,1,0.62,0.5,1,1,1,999,1,1,1,,,,80,80,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,1,2,,1,,8000000
"ed4170a70ffd48a1842c33c77bcd72b8",7,1,1,1,,0.25,1,4,1,999,1,2,2,,,,70,70,1,1,,2,2,,,,4,,,,1,2,,,1,,1,,6,2,2,,1,,3000000
"ed423aeba23f4e3fa6071235bb8b0d30",1,1,1,1,,4.65,2,1,1,999,1,1,1,,,,100,40,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,100000
"ed423aeba23f4e3fa6071235bb8b0d30",2,1,1,3,1.5,1.5,1,4,1,999,1,2,2,,,,33,33,2,,,2,2,,,,4,,,,1,96,,,1,2,1,,2,2,2,,1,,7000000
"ed78dc302bec4f5cb422d7ea0389b6d6",1,1,2,1,,4,4,4,2,999,1,6,6,,,,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,8000000
"ed9c584fca2a452b81b2f6167ba947cb",1,1,1,1,4.38,4,1,4,2,999,1,1,1,,,,11,91,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,500000
"ed9c584fca2a452b81b2f6167ba947cb",2,1,1,1,,2,3,4,2,999,1,1,96,,,,25,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,500000
"edc2e1593f6a4124833981d7ffad0744",1,1,1,1,,2,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,2,2,2,2,,1,,3500000
"edc2e1593f6a4124833981d7ffad0744",3,1,1,1,,3,1,4,2,999,1,5,1,1,,,,80,1,1,,2,2,,,,4,,,,2,,,,1,2,1,,2,2,2,,1,,9000000
"edc2e1593f6a4124833981d7ffad0744",4,1,1,3,,1,1,4,2,999,1,1,5,,3,,100,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"ee1180a3b9074cb39680a4cd7f776831",3,1,1,1,,0.5,1,4,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,1,2,,,1,,1,,1,2,2,,1,,12000000
"ee36fa57cb6d4605b9f68594ab365125",1,1,1,3,0.25,0.3,1,1,96,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,2000000
"ee5f7be787074fc0b18ed33fb179ae5c",1,1,2,1,,1,3,4,2,999,1,96,96,,,,,,2,,,2,2,,,,4,,,,2,,,,2,,1,2,6,2,2,,1,,8000000
"ee5f7be787074fc0b18ed33fb179ae5c",3,1,2,1,0.65,1,1,4,2,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,2,,,,1,,1,2,6,2,2,,1,,4000000
"ee8761c1019844b0ac2fa10fac80e8e8",1,1,1,1,0.16,0.2,1,1,1,999,1,1,1,,,,100,100,1,1,,2,2,,,,4,,,,1,3,,,1,,1,,1,2,2,,1,,30000000
"eebacd4a1e944411a7c22e017fc4a86c",1,1,1,3,4,4,1,1,1,999,1,2,2,,,,99,99,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,16000000
"eec360a607e14114bcef211b95f9b555",2,1,1,1,,0.75,3,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,3000000
"eef6cf10e723440d97c6e62a0aa8c834",1,1,2,3,0.2,0.75,1,4,2,999,2,2,2,,,,50,50,1,1,,2,2,,,,4,,,,2,,,,1,2,1,,3,2,2,,1,,20000000
"eef6cf10e723440d97c6e62a0aa8c834",2,1,2,3,,1,2,4,1,999,2,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,2,6,2,2,,1,,15000000
"ef7824deb6a0462a85dfa6fa70d75091",1,1,5,3,,2,4,4,2,999,1,1,1,,,,50,100,2,,,2,1,2,8,,4,,,,2,,,,1,,1,,6,1,1,2,4,2,4000000
"ef7824deb6a0462a85dfa6fa70d75091",2,1,5,3,,1.5,3,4,2,999,1,1,1,,,,66.66,33,2,,,2,1,2,8,,4,,,,2,,,,1,,1,,6,2,2,,1,,3500000
"ef7824deb6a0462a85dfa6fa70d75091",3,1,5,3,,0.5,3,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,500000
"ef7824deb6a0462a85dfa6fa70d75091",4,1,5,3,,0.5,2,4,2,999,1,5,1,3,,,,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,6,2,2,,1,,500000
"efb9d4c28b0041ccab65e041bfe1ab04",1,1,1,1,,2,4,4,2,999,1,6,1,,,,,50,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"efb9d4c28b0041ccab65e041bfe1ab04",2,1,1,1,,3,4,4,2,999,2,6,6,,,,,,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,3000000
"efda549a21ce40e9ab37b51ff6859eb1",1,1,3,1,0.56,0.25,2,1,1,999,1,2,2,,,,95,95,1,1,,2,2,,,,4,,,,2,,,,1,,1,,4,2,2,,1,,10000000
"efda549a21ce40e9ab37b51ff6859eb1",2,1,1,3,0.81,1,2,1,1,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,4,2,2,,1,,800000
"f007f200e725440eb1a91446fa8e8410",1,1,2,3,2.23,2,1,4,2,999,1,5,1,1,,,,84,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,5000000
"f0126b881e10446aba73ec9b7b04d60a",1,1,1,1,5.12,6,1,4,2,999,2,1,5,,3,,25.58,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,1600000
"f0293cd185b34a4a946ab1b2fcda62b8",1,1,2,3,3.5,3,1,3,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,1,96,,,1,2,1,2,1,2,2,,1,,20000000
"f040c1a3626f48e6870fc087ea2d733e",1,1,1,1,,1,1,4,2,999,1,96,2,,,,,50,2,,,2,2,,,,4,,,,2,,,,3,,3,,6,2,2,,1,,2000000
"f067d9ab90c14e808bdfe85780114ca8",1,1,1,1,15.68,15.68,1,4,2,999,1,5,1,1,,,,6,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,1,1,1,2,1,40000000
"f067d9ab90c14e808bdfe85780114ca8",2,1,1,1,19.86,20,1,4,2,999,1,1,1,,,,6,17,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,1,1,2,1,40000000
"f06c6438ae0448e18a76122f8dcac2ab",1,1,2,1,,0.25,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,4,2,2,,1,,6000000
"f06c6438ae0448e18a76122f8dcac2ab",2,1,2,1,0.35,0.25,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,4,2,2,,1,,15000000
"f096f28dd4c44a19a27374c884994693",2,1,1,1,,2,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"f096f28dd4c44a19a27374c884994693",3,1,1,1,,3,2,4,2,999,1,5,1,1,,,,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,1,1,1,2,1,4500000
"f0a874e9e24144bc81cb11bb22f5e6f9",2,1,1,1,,1,1,4,1,999,1,2,2,,,,100,100,1,1,,2,2,,,,4,,,,1,2,,,1,2,1,2,2,2,2,,1,,4000000
"f0aeaa7590ce4f6dbd68b17380d33db5",8,1,1,,,1,2,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,1200000
"f0aeaa7590ce4f6dbd68b17380d33db5",9,1,1,,,1,3,4,2,999,2,1,1,,,,50,50,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,1200000
"f0aeaa7590ce4f6dbd68b17380d33db5",10,1,1,,,0.75,2,4,2,999,1,5,5,1,1,,,,2,,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,800000
"f0aeaa7590ce4f6dbd68b17380d33db5",11,1,1,,,1,3,4,2,999,1,1,1,,,,25,25,1,1,,2,2,,,,4,,,,2,,,,1,,1,,1,2,2,,1,,1200000
"f0d023b52fe14b8989067a909e26ffb9",1,1,2,3,2.96,3,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,25000000
"f0d064b16cde4eeaa5d143b20ad4288a",4,1,1,3,,1.5,1,4,2,999,1,1,5,,3,,67,,2,,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,2000000
"f0d064b16cde4eeaa5d143b20ad4288a",5,1,2,3,1.5,1,1,4,2,999,1,5,1,1,,,,40,1,1,,2,2,,,,4,,,,2,,,,1,,1,,2,2,2,,1,,5000000
"f10aaca018df42218e821c48e4dee33f",1,1,,1,,2.25,1,4,2,999,1,1,1,,,,89,89,1,1,,2,2,,,,4,,,,2,,,,1,2,1,2,2,1,1,1,3,1,1200000
"f10aaca018df42218e821c48e4dee33f",2,1,,1,,1.5,1,4,2,999,1,1,1,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,2,1,2,2,2,2,,1,,2000000
"f1158a3456ab4e49b1997a40f392f15d",1,1,2,1,,0.25,2,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,4,2,2,,1,,5000000
"f1158a3456ab4e49b1997a40f392f15d",3,1,2,1,0.51,0.5,1,1,2,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,4,2,2,,1,,6000000
"f1158a3456ab4e49b1997a40f392f15d",4,1,2,1,,0.5,2,1,1,999,1,2,2,,,,100,100,2,,,2,2,,,,4,,,,2,,,,1,,1,,4,2,2,,1,,5000000
"f13922ff0d4c4c47a59fd6636ebc85dc",2,1,1,1,0.51,0.5,1,1,1,999,2,2,2,,,,80,80,1,1,,2,2,,,,1,2003,1,,,,,,1,,1,,1,2,2,,1,,20000000
"f1478e7c160b4aeaaa23d79b41de533c",1,1,,1,1.05,1,1,1,2,999,1,1,1,,,,80,80,1,1,,2,2,,,,4,,,,2,,,,1,,1,,6,1,2,,1,,7000000
