"hhid","parcelID","t0_hhid","s2aq05_1","s2aq03_3","a2bq1owned","s2aq03_1","s2aq04","s2aq05","s2aq06","s2aq07","s2aq08","a2bq09","a2bq10","a2bq11","a2bq12a","a2bq12b","a2bq12a_1","a2bq12b_1","a2aq18","s2aq20","s2aq21","s2aq22a","s2aq22b"
"a3bb8e0be4ae482fa1b966785d45ecc4",2,"H0725",1,1,2,1,,0.7,1,4,2,,40,1,2,1,,,2,2,,,
"a3f06a0a2fca4ffc9bc3458f3f57f38d",1,"H0894",5,1,2,3,,0.25,2,1,8,20000,2,1,1,1,,,2,2,,,
"a43617ac64974636ab88bfda51727916",2,"H2728",2,1,2,1,,0.25,2,1,8,40000,5,1,1,1,,,2,2,,,
"a45e2caa22b64dcd8c217a0b58482ede",3,"H1309",2,1,2,1,,2,3,4,3,,2,1,5,1,3,,3,2,,,
"a45e2caa22b64dcd8c217a0b58482ede",4,"H1309",2,1,2,1,,2,4,4,3,,2,1,1,2,,,2,2,,,
"a470f17e5d5842248fbbd8a30de5ef5b",3,"H0680",1,1,2,1,,0.5,1,1,8,0,1,2,96,2,,,2,2,,,
"a4f7d649e1e84934909ab70ab448c36d",1,"H1866",2,1,2,1,0.82,0.8,3,4,8,120000,4,1,1,1,,,2,2,,,
"a4f7d649e1e84934909ab70ab448c36d",3,"H1866",2,3,2,,,0.25,1,4,8,80000,0,1,96,1,,,2,2,,,
"a534e722545046a19b2fd366c00d8b79",1,"H0175",1,1,2,1,,1,2,2,8,100000,0,2,2,3,,,2,2,,,
"a59919020a7c4a9b846ad05a32e22092",1,"H0756",1,1,2,1,,0.5,2,1,8,100000,2,1,1,96,,,2,2,,,
"a5f9c696260d498d97d20ea3fb91889d",1,"H1142",1,2,2,,,,,,,,2,1,,,,,,,,,
"a617dc93e43a4cf5ae9dda47241c5c66",1,"H0678",1,1,2,1,,0.25,1,1,9,,18,2,2,2,,,2,2,,,
"a617dc93e43a4cf5ae9dda47241c5c66",2,"H0678",1,1,2,1,,0.3,1,1,9,,19,2,2,2,,,2,2,,,
"a63eb513466a4890a63ef1ecd2c83a84",1,"H1320",2,1,2,1,,0.5,3,4,8,50000,3,1,1,1,,,2,2,,,
"a63eb513466a4890a63ef1ecd2c83a84",2,"H1320",2,1,2,1,,0.5,4,4,8,200000,2,1,1,1,,,3,2,,,
"a63eb513466a4890a63ef1ecd2c83a84",3,"H1320",2,1,2,1,,0.25,4,4,8,150000,2,1,1,1,,,2,2,,,
"a69aac0bcfac499cb796600f699b9040",1,"H2477",1,1,2,1,,0.5,4,4,9,,5,2,5,1,2,,2,2,,,
"a69aac0bcfac499cb796600f699b9040",3,"H2477",1,1,2,1,,1,4,4,8,40000,2,1,1,1,,,2,2,,,
"a6a4bc9460134b4bb4187f88c591fb06",1,"H2015",2,1,2,1,,2,4,4,9,,3,2,5,1,1,,2,2,,,
"a6e1dbbb1c59467787fc64ffa5068b3e",1,"H1429",1,1,2,1,,1,3,1,8,0,2,1,1,1,,,2,2,,,
"a70bc5a3415c4931a7838a03ed27fcf1",3,"H1592",1,3,2,,,1,2,4,8,60000,0,1,1,1,,,2,2,,,
"a71666bb30484bc1911e0dc85a42ea48",1,"H0446",1,1,2,1,,0.5,3,1,8,0,4,1,1,1,,,2,2,,,
"a77784734a724e8e965b5c1eb21ed1c5",1,"H2883",2,1,2,1,,1,1,1,8,120000,12,1,1,1,,,2,2,,,
"a77784734a724e8e965b5c1eb21ed1c5",2,"H2883",2,1,2,1,,0.5,2,1,8,100000,10,1,1,3,,,2,2,,,
"a78868abf3bc42d489361eee2c728d5f",2,"H1812",3,1,2,1,,1.5,4,4,8,0,2,2,96,1,,,2,2,,,
"a826837ab1764e4aac5b3163af8f2356",1,"H2083",1,1,2,3,2.64,1.5,1,4,8,250000,3,1,1,1,,,2,2,,,
"a826837ab1764e4aac5b3163af8f2356",4,"H2083",1,3,2,,1.22,1,1,4,2,,0,1,1,1,,,2,2,,,
"a844449b20814f93b8542b62fd72bacd",5,"H1923",1,3,2,,0.31,0.5,1,4,8,0,3,2,1,1,,,2,2,,,
"a87976736a2d41f8a2609ace2c0b87d6",1,"H0503",2,1,2,1,,0.25,1,1,8,0,1,2,96,2,,,2,2,,,
"a89e18fab188488abcd0cb20a1480dff",1,"H0400",1,1,2,3,,0.25,2,1,9,,2,1,1,5,,3,2,2,,,
"a90f7b9132e543c0b3fe38644a753d5b",1,"H0778",1,1,2,1,,1,1,1,8,0,1,2,5,2,3,,2,2,,,
"a947bded848b4960b979075e02823e0b",2,"H1641",2,1,2,1,0.31,0.5,1,4,8,70000,2,1,1,1,,,2,2,,,
"aa03153c2a6447189ce7525ca0091ffb",1,"H0829",1,1,2,3,,1,2,3,9,,6,2,1,96,,,2,2,,,
"aa03153c2a6447189ce7525ca0091ffb",2,"H0829",1,1,2,3,,0.5,2,3,9,,6,1,1,1,,,2,2,,,
"aaf8a7d0c31f4505b1ce1347e1fa236a",1,"H2421",1,1,2,1,,4.25,1,4,9,,6,2,1,1,,,2,2,,,
"ab13ca14ee2847d19f419f2738366c55",5,"H2274",1,3,2,,,2,2,4,8,135000,0,1,96,1,,,2,2,,,
"abc2eb27b6f84b218491f190f7bd8dc6",1,"H0558",2,1,2,3,,0.5,2,1,9,,10,2,1,1,,,2,2,,,
"abc2eb27b6f84b218491f190f7bd8dc6",4,"H0558",2,1,2,3,,1,2,2,9,,10,2,1,1,,,2,2,,,
"ac73ab2ead5a4ebfb0068b94ff752312",3,"H2996",2,3,2,,,0.25,1,1,9,,1,1,1,1,,,2,2,,,
"ace3cb5f9c744f5987751f79d906599a",3,"H1044",1,1,2,1,,1,1,4,9,,4,2,5,1,3,,2,2,,,
"ad03535f108d4cfeabc86f7a666d79f7",4,"H2261",1,1,2,1,,1.5,3,2,8,65000,5,1,1,1,,,2,2,,,
"ad03535f108d4cfeabc86f7a666d79f7",5,"H2261",1,3,2,,,1,2,2,8,120000,0,1,5,1,1,,2,2,,,
"ad4274ea317c409b998bc6dfbf7bd78b",1,"H1308",1,1,2,1,,0.75,1,4,8,100000,2,1,6,1,,,2,2,,,
"ad4274ea317c409b998bc6dfbf7bd78b",2,"H1308",1,3,2,,,0.5,4,4,8,0,1,1,96,1,,,2,2,,,
"ad5ca01a4fdc4123b5b5e7cf4f1cda95",1,"H2487",1,1,2,1,,0.5,1,1,8,0,5,2,1,1,,,2,2,,,
"ae2acf470b7d4d12b14203c2265d9f62",4,"H0838",1,1,2,1,,1.5,3,1,9,,0,1,1,1,,,3,2,,,
"ae2acf470b7d4d12b14203c2265d9f62",6,"H0838",1,3,2,,,1,3,1,6,,1,1,96,1,,,3,2,,,
"ae48ed56320d4bae9844060b5138bd17",3,"H1339",1,1,2,1,,0.5,3,2,8,50000,21,2,1,1,,,3,2,,,
"ae48ed56320d4bae9844060b5138bd17",4,"H1339",1,1,2,1,,0.5,3,2,9,,21,2,1,1,,,2,2,,,
"ae4c75329ca646b8bd1b549b06d75cd0",2,"H1722",1,1,2,3,,2,3,4,8,0,1,1,1,1,,,2,2,,,
"aeb8218a028e45faa144a2d25b6a7052",4,"H1588",5,1,2,3,,1,1,4,9,,4,1,1,5,,3,2,2,,,
"afac3402b6234ab68aa20bb82645a9ae",1,"H0445",2,1,2,3,,0.25,2,1,8,100000,14,1,1,1,,,2,2,,,
"afac3402b6234ab68aa20bb82645a9ae",2,"H0445",2,1,2,3,,0.5,2,1,8,140000,14,1,1,1,,,2,2,,,
"afb6161ef4fc480bb45b596e512c6c2f",2,"H0744",2,1,2,1,,4,3,3,8,1000000,2,1,1,1,,,2,2,,,
"afb6161ef4fc480bb45b596e512c6c2f",3,"H0744",1,1,2,1,,0.5,2,3,8,0,0,1,3,1,,,3,2,,,
"b00df0b7d5de4309b979e81bfddb33b6",1,"H0770",1,1,2,3,1.73,1.5,1,1,2,,36,1,1,1,,,2,2,,,
"b012f7585ca645faa11331bd81bd4c6d",1,"H1239",2,1,2,3,,0.3,3,1,8,7500,1,2,1,1,,,2,2,,,
"b09aa1bab5924412ac37e4f869ad3ab0",2,"H3196",1,1,2,1,,2,2,1,9,,2,1,1,96,,,2,2,,,
"b0d9f19237d647f681ce5e38a84a7c57",2,"H0960",2,2,2,,,,,,,,1,1,,,,,,,,,
"b1390cc91daf4acf8611fdf2ac23e6c1",2,"H0803",1,1,2,3,,1,3,6,9,,3,1,1,3,,,2,2,,,
"b1390cc91daf4acf8611fdf2ac23e6c1",3,"H0803",1,1,2,3,,1,3,6,8,120000,2,1,1,1,,,2,2,,,
"b1390cc91daf4acf8611fdf2ac23e6c1",4,"H0803",1,1,2,3,,1,2,3,8,60000,1,1,1,3,,,2,2,,,
"b16831c1847e455fa0ca1812b1b79b39",3,"H2444",3,3,2,,,0.25,1,4,8,40000,1,1,5,1,3,,2,2,,,
"b1dadb98e37a4262905f2e07f808632a",1,"H0426",2,1,2,3,,1.5,2,1,8,300000,2,1,1,1,,,2,2,,,
"b3767470d6d74c919b0527a9b6956c38",1,"H0978",2,1,2,3,,0.5,1,4,9,,8,1,1,96,,,2,2,,,
"b3cf8f97e1874ccdba4f9a7dbbb7e279",2,"H2729",1,1,2,1,,0.5,3,1,2,,9999,2,5,5,3,3,2,1,1,1,2
"b41fde9e216b45a0ae969f0ab7575d9a",1,"H0757",1,1,2,3,,0.5,2,1,2,,10,2,1,1,,,2,2,,,
"b47741ccfd6147e895160b58faedc9fe",1,"H0167",1,1,2,3,,1,3,2,8,160000,5,1,1,1,,,2,2,,,
"b49cb96575cd4c33ae29420e0390a89e",2,"H0800",2,1,2,3,,5.5,3,1,9,,12,2,1,5,,1,2,2,,,
"b4d4897bfba04a22a0ad2a26171fb80b",1,"H0959",1,1,2,1,,1,1,3,9,,15,2,3,1,,,2,2,,,
"b5e28ef726c94419b724cab4896077aa",1,"H2449",7,1,2,1,,0.5,6,4,8,30000,4,1,1,1,,,2,2,,,
"b5e28ef726c94419b724cab4896077aa",2,"H2449",7,1,2,3,,1,6,4,8,45000,2,1,1,1,,,2,2,,,
"b5e28ef726c94419b724cab4896077aa",3,"H2449",7,3,2,,,0.5,6,4,8,25000,1,1,5,1,2,,2,2,,,
"b615c53133f941278e95e376aba20b6d",2,"H2131",2,1,2,1,,1.5,4,3,4,,2,1,5,2,3,,2,2,,,
"b6680083ccb8401194fd889d5eadc656",3,"H1606",1,3,2,,,2,1,4,9,,0,1,96,1,,,2,2,,,
"b68513ab0b61417a9c63f856a46f4428",2,"H1696",1,1,2,3,,0.5,1,4,9,,2012,2,1,5,,3,2,2,,,
"b6b832111eed4cf0b70e637427a21670",2,"H1523",1,1,2,3,,1,3,1,8,300000,1,1,1,1,,,2,1,1,8,
"b6f894e9a3924d45a1f23e72ce88d4ee",1,"H0296",1,1,2,1,,5,1,1,9,,30,2,1,1,,,3,2,,,
"b6f894e9a3924d45a1f23e72ce88d4ee",2,"H0296",2,1,2,3,,1,1,4,8,0,30,1,2,2,,,2,2,,,
"b7c55d82cf80491faabff2f791dc9b75",3,"H0844",3,1,2,2,,1,3,1,8,400000,3,1,1,1,,,2,2,,,
"b7c93161f8804f008a6db381b65b3b3c",2,"H0219",1,1,2,3,,2,1,3,9,,4,1,1,3,,,2,2,,,
"b7cc6626a4df403db96ade9d59d61be9",1,"H3160",2,1,2,1,,0.8,2,1,9,,4,1,1,1,,,2,2,,,
"b7cc6626a4df403db96ade9d59d61be9",2,"H3160",2,1,2,1,,0.75,3,1,9,,4,1,1,1,,,2,2,,,
"b7d2405ea17b41a893297e8ae87c94e9",2,"H0621",2,1,2,1,,2,3,3,8,0,5,1,1,1,,,2,2,,,
"b7f097f5ec9b480d82d34047837ce249",1,"H0312",2,1,2,1,,1,1,1,8,0,1,2,1,96,,,2,2,,,
"b7f4e293a5fc426aa4dbc516331c06d2",1,"H0190",1,1,2,3,,1,3,4,8,0,10,2,2,2,,,2,2,,,
"b8449cee447b48e1bebe3cc96a19a51d",3,"H2917",1,1,2,3,,0.25,1,1,9,,3,1,1,1,,,2,2,,,
"b89402f780e743979fdc07c6e41300d1",1,"H0662",1,1,2,1,,2,1,1,8,120000,1,2,1,5,,3,2,2,,,
"b8ba9e84a6104122b6825514fcf2e1bc",2,"H0658",2,1,2,1,,0.75,2,6,8,20000,10,2,1,1,,,2,2,,,
"b8e2cea8f2cb41658f39a0a0c0f62823",2,"H0987",3,1,2,1,,1.25,2,4,9,,15,1,1,1,,,2,2,,,
"b8ec23406ddd4322af5d0c32037a03c5",5,"H2198",1,3,2,,,0.25,1,4,8,0,10,2,1,5,,3,2,2,,,
"b8ec23406ddd4322af5d0c32037a03c5",6,"H2198",1,3,2,,,0.75,2,4,8,80000,1,1,1,1,,,2,2,,,
"b98f427fb06841d4859bf39fa28d4ff1",1,"H1683",3,1,2,3,,2,1,4,8,0,15,2,1,1,,,2,2,,,
"b99143ca74184f33a91ebc8db49f3ef9",2,"H1323",1,1,2,3,,0.25,2,4,8,30000,3,1,1,1,,,2,2,,,
"b99143ca74184f33a91ebc8db49f3ef9",3,"H1323",1,1,2,1,,0.25,1,4,8,30000,0,1,96,1,,,2,2,,,
"b99143ca74184f33a91ebc8db49f3ef9",4,"H1323",1,1,2,1,,0.5,2,4,8,30000,1,1,96,1,,,2,2,,,
"b991f018797a4ac69cdd5e12ed1eb1bb",1,"H3051",2,1,2,1,,0.25,4,1,8,0,9,2,1,1,,,2,2,,,
"b9bdff7f66314b48aba37875c21c57c8",2,"H0808",1,1,2,3,,1.5,2,1,8,180000,180000,1,1,96,,,2,2,,,
"b9c14f2fe5c54701a464a820ab60157f",3,"H1000",1,1,2,1,,0.5,3,4,8,0,3,1,2,2,,,2,2,,,
"baa1137dc2a14b808dc19162fdd0b69a",1,"H0163",3,1,2,1,,1,2,2,8,100000,4,1,1,5,,3,2,2,,,
"baa1137dc2a14b808dc19162fdd0b69a",3,"H0163",3,1,2,1,,0.5,2,2,8,50000,0,1,1,1,,,2,2,,,
"baae5a260fa144fca69a974635fa114d",2,"H0184",1,1,2,1,,1,3,3,9,,2,1,1,1,,,3,2,,,
"baae5a260fa144fca69a974635fa114d",3,"H0184",1,3,2,,,0.5,1,3,8,0,0,1,3,1,,,2,2,,,
"babce4c54f7948a79ce986d72bae32d8",4,"H2285",1,3,2,,,0.5,1,4,8,30000,0,1,96,1,,,2,2,,,
"baf140fd09684716b150ac68f1c0a61a",4,"H1582",1,3,2,,,1,2,4,8,0,8,2,1,1,,,2,2,,,
"bbb14758455e472182e8d6a98ef60b89",1,"H2692",2,1,2,1,,0.5,3,4,8,70000,4,1,1,5,,2,2,2,,,
"bbb14758455e472182e8d6a98ef60b89",2,"H2692",2,1,2,1,,2,3,1,8,200000,1,2,1,1,,,2,2,,,
"bbe988d76e74439997133682935ed301",2,"H1313",2,1,2,1,,0.5,6,4,8,100000,5,1,5,1,3,,3,2,,,
"bbfcdd7904cf47f09f984394a4611b0b",1,"H0157",1,1,2,1,0.2,0.5,1,1,8,0,50,2,1,1,,,2,2,,,
"bc5a536d7ff04b1e86fb4c85a5ae6a6b",3,"H0611",1,1,2,1,0.43,0.25,1,1,9,,9,2,2,2,,,2,2,,,
"bcb37722cebc401e8080e2fe4f31d2d0",1,"H2711",2,1,2,1,,1.5,2,4,8,200000,1,2,1,1,,,2,2,,,
"bd27f73982f14a068a8210bfb2dbbbc1",1,"H1486",3,1,2,1,,1,3,4,8,200000,2,1,1,96,,,2,2,,,
"bdb354bb8e6d4a948371343ed30a4078",4,"H2391",1,3,2,,0.57,0.5,3,4,2,,2,1,5,1,1,,2,2,,,
"bdc980caf79846869af8048b704a6997",1,"H0970",8,1,2,3,,1,2,4,8,200000,4,1,1,1,,,3,2,,,
"bdf2414dcc9e40008d670974bfbb1dda",1,"H1483",1,1,2,3,,1,3,4,8,200000,3,1,1,96,,,2,2,,,
"be8dde780cd14d3aaf9eeaf0332ca597",1,"H1583",1,1,2,1,,1.5,4,2,8,100000,1,2,1,1,,,2,2,,,
"be8dde780cd14d3aaf9eeaf0332ca597",3,"H1583",1,1,2,1,,1,6,2,8,100000,1,1,5,1,3,,2,2,,,
"be8dde780cd14d3aaf9eeaf0332ca597",4,"H1583",1,1,2,1,,0.5,6,2,8,0,5,2,5,5,3,3,2,2,,,
"bf17905834a842e9aec1da4afcef6c60",1,"H2328",2,1,2,3,,1,1,4,8,100000,1,1,5,1,3,,2,2,,,
"bf17905834a842e9aec1da4afcef6c60",2,"H2328",1,1,2,3,0.35,0.5,2,4,8,0,11,1,1,1,,,2,2,,,
"bf17905834a842e9aec1da4afcef6c60",3,"H2328",2,3,2,,,0.5,3,4,8,100000,2,2,5,1,3,,2,2,,,
"bf3be37bfc524376819d8ffe6f93ded9",2,"H0564",2,1,2,1,,0.5,2,3,8,0,7,1,2,2,,,2,2,,,
"bf9d7ec3f37e488e92f82ba237bfaa31",1,"H0405",1,1,2,3,,0.25,3,1,8,80000,3,1,1,1,,,2,2,,,
"bfbf1e4818414221b069ef352d8a1964",2,"H3062",2,1,2,1,,1,2,1,8,40000,8,1,1,1,,,2,2,,,
"bfc79892ff7141d78ac1f519614428f8",1,"H2882",2,1,2,1,,0.25,1,1,8,40000,5,1,1,1,,,2,2,,,
"bfc79892ff7141d78ac1f519614428f8",3,"H2882",2,1,2,1,,0.5,1,1,8,60000,4,1,1,1,,,2,2,,,
"c07d993a72ec4f05bbcd6fd152c35052",1,"H1181",2,1,2,1,,0.5,2,4,8,0,5,1,1,1,,,2,2,,,
"c07d993a72ec4f05bbcd6fd152c35052",2,"H1181",2,1,2,1,,0.25,2,4,8,0,8,1,1,1,,,2,2,,,
"c160bc82970746518c83fbd77fab9b22",3,"H1198",2,1,2,1,,0.25,3,4,9,,2,1,1,1,,,2,2,,,
"c16d96403d4844d78a43024ca4ff315e",1,"H1981",2,1,2,1,,0.85,6,4,8,0,2,1,5,5,3,3,2,2,,,
"c1f5cb68243e4370ba4103ce526854c7",1,"H1746",1,1,2,1,,0.5,2,4,8,20000,1,1,1,1,,,2,2,,,
"c21897c536a245d198ab17088b5c842e",1,"H1084",2,1,2,1,,0.25,1,4,8,100000,2,1,96,1,,,2,2,,,
"c21ca172b2704a3da90994ff191b0c83",2,"H3025",1,1,2,1,,0.25,4,1,8,160000,3,1,1,1,,,2,2,,,
"c21ca172b2704a3da90994ff191b0c83",3,"H3025",1,1,2,1,,0.25,3,1,8,120000,3,1,1,1,,,2,2,,,
"c260e6f3b351439a85dd2b8bbeaa8cf7",2,"H2468",1,1,2,3,,1.5,3,4,8,50000,2,2,1,1,,,2,2,,,
"c27fb44de024448e8d117488de51b37b",2,"H2643",2,1,2,1,,0.75,3,1,9,,5,1,1,1,,,2,2,,,
"c2aca8d760cb43078a7f97c91fdaaeb9",1,"H2915",2,1,2,3,,0.5,1,1,9,,3,1,2,2,,,2,2,,,
"c3493b9c563d49ca882e3ccc4a5eb4bc",2,"H1917",8,1,2,3,,1,2,4,8,0,3,2,5,1,3,,2,2,,,
"c3493b9c563d49ca882e3ccc4a5eb4bc",4,"H1917",8,1,2,3,,1,3,4,8,0,5,2,1,1,,,2,2,,,
"c355925c84ec4dc5a94e976ba1f06102",3,"H1744",2,1,2,1,,1,3,1,9,,2,2,5,1,1,,2,2,,,
"c36cdc633d9b406c8dbba35ed487d325",2,"H1447",1,1,2,1,,0.25,1,4,2,,20,1,2,2,,,2,2,,,
"c36cdc633d9b406c8dbba35ed487d325",3,"H1447",1,1,2,1,,0.25,4,4,2,,20,1,1,1,,,2,2,,,
"c38001d9720a4dcf8d42b8abd3e7aea7",4,"H0225",1,3,2,,,0.5,1,1,9,,0,2,96,1,,,2,2,,,
"c38229ae4b5d4de0bff50c0a4e104f18",2,"H1753",1,1,2,3,,1,2,4,8,40000,1,1,5,1,1,,2,2,,,
"c3bec3af1c4f432fa0c5cb6153099edb",1,"H0726",1,1,2,3,,1,3,1,8,0,7,2,1,1,,,2,2,,,
"c3ddd061cabf4789a892cac3aba2da07",1,"S9996020",,,2,1,,1,2,1,96,,1,1,1,1,,,2,2,,,
"c3e2341ab5334952b63af694bed6d456",1,"H1464",1,1,2,3,,1.2,3,1,9,,6,1,1,1,,,3,2,,,
"c446926de7204deeb80ecda6f7bcf719",5,"H2464",1,3,2,,,0.5,4,4,9,,1,2,1,1,,,2,2,,,
"c46bbb247a09427a8dff859af69ab6d7",2,"H2708",1,1,2,1,,2,3,4,8,0,10,1,1,1,,,2,2,,,
"c479af7c7ced4f1e863d7665d1246eec",1,"H0608",2,1,2,1,,1,3,1,8,50000,3,1,1,96,,,2,2,,,
"c4b8c9463c1c40efb1d1c36d652aa831",1,"H2674",1,1,2,1,,2.5,1,1,8,320000,2013,1,1,1,,,2,2,,,
"c4b8c9463c1c40efb1d1c36d652aa831",2,"H2674",2,1,2,1,,0.5,3,1,8,80000,8,1,1,1,,,2,2,,,
"c4e19cc8b4c6486ea978a911c509f377",1,"H1212",6,1,2,3,,0.75,2,1,9,,4,1,1,1,,,2,2,,,
"c543112060e04f9ba9e340483d9ba8e3",1,"H0661",1,1,2,1,,2.5,4,3,8,0,10,1,5,1,3,,2,2,,,
"c558d59ecde74d658c636825086bab14",2,"H0839",1,1,2,3,,2,2,1,9,,7,1,1,1,,,2,2,,,
"c5a5a13f59374604bbbaaa42b8ae58bc",2,"H1508",1,1,2,1,,1,4,4,8,150000,10,1,1,1,,,2,2,,,
"c5a5a13f59374604bbbaaa42b8ae58bc",3,"H1508",1,1,2,3,,0.5,3,4,8,100000,4,1,1,1,,,2,2,,,
"c6195e760ad248808e6f22c1b336cb2b",2,"H0179",1,1,2,3,,1,2,1,9,,1,1,1,1,,,2,2,,,
"c6195e760ad248808e6f22c1b336cb2b",3,"H0179",1,1,2,3,,0.75,1,1,9,,20,1,1,1,,,2,2,,,
"c68e8df09cf346289788bb608f2094d0",2,"H2451",1,3,2,,,1,3,4,8,0,2,2,1,1,,,2,2,,,
"c6b8a07762ad452b806a35c5df42a8f0",1,"H1491",2,2,2,,,,,,,,3,2,,,,,,,,,
"c6b8a07762ad452b806a35c5df42a8f0",2,"H1491",2,2,2,,,,,,,,3,2,,,,,,,,,
"c6b8a07762ad452b806a35c5df42a8f0",3,"H1491",2,1,2,3,,0.5,2,4,8,0,7,2,1,96,,,2,2,,,
"c6b8a07762ad452b806a35c5df42a8f0",4,"H1491",2,1,2,1,0.16,0.1,1,4,8,0,7,2,1,1,,,2,2,,,
"c6be78d8dbbf42e3874c9f8ac5c61f5c",1,"H2151",1,1,2,3,4.17,4,1,4,8,0,15,2,1,1,,,2,2,,,
"c6e99adda75b46bf982be5c4e40c1295",5,"H2218",1,3,2,,,1,6,2,8,30000,1,2,96,1,,,2,2,,,
"c6f7d03ed47b41b7a01deef790d717c7",1,"H0567",1,1,2,1,,1.5,2,4,2,,18,2,2,2,,,2,2,,,
"c6f7d03ed47b41b7a01deef790d717c7",2,"H0567",1,1,2,1,,0.5,2,4,2,,18,2,2,2,,,2,2,,,
"c6f7d03ed47b41b7a01deef790d717c7",4,"H0567",1,1,2,1,,0.25,2,4,2,,18,2,2,2,,,2,2,,,
"c6f7d03ed47b41b7a01deef790d717c7",5,"H0567",1,1,2,1,,0.25,2,4,2,,18,2,2,2,,,2,2,,,
"c6f7d03ed47b41b7a01deef790d717c7",6,"H0567",1,1,2,1,,0.1,2,3,8,0,20,2,2,2,,,2,2,,,
"c70dd1803b324b92b2796bb328ff2f5c",1,"H1456",1,1,2,1,,1,3,4,8,0,5,2,1,1,,,2,2,,,
"c74969fb51ae4e04bec6101dcbcea596",1,"H1389",2,1,2,1,,0.25,1,4,8,0,5,2,1,1,,,2,2,,,
"c75b833712cc44b39d08fd45d1b9db63",2,"H2098",1,1,2,3,,1,1,4,8,0,3,1,5,1,3,,2,2,,,
"c7632c0a1cb842ec904cfc3c3324aaf7",2,"H2980",1,1,2,1,,0.5,3,1,9,,4,2,5,1,3,,2,2,,,
"c76b396bcdd9442ca1ed14ef29faa909",1,"H0657",1,1,2,3,,1,2,1,9,,8,1,1,1,,,2,2,,,
"c76b396bcdd9442ca1ed14ef29faa909",3,"H0657",1,1,2,3,,0.5,2,1,8,100000,7,1,1,1,,,2,2,,,
"c76b396bcdd9442ca1ed14ef29faa909",4,"H0657",1,1,2,3,,0.5,2,1,8,50000,5,1,1,1,,,2,2,,,
"c77eec233dd34f078d3856a95b984616",4,"H2311",1,3,2,,,1.5,2,4,8,75000,0,2,96,1,,,2,2,,,
"c77eec233dd34f078d3856a95b984616",5,"H2311",1,3,2,,,1,1,4,8,100000,3,1,1,1,,,2,2,,,
"c85b148132f44909ae6cac0a78676239",4,"H1011",5,1,2,1,,2,3,4,8,0,5,2,1,5,,3,2,2,,,
"c9038d38b39d47299216f5845b740344",1,"H2750",1,1,2,1,,0.25,1,1,8,0,5,2,1,1,,,2,2,,,
"c9272b4495e44403895fb09be8251cfa",2,"H1021",1,1,2,3,0.25,0.25,1,1,9,,2,2,1,96,,,2,2,,,
"c9b5223c60574c27896d40d0ee98594e",1,"H1170",1,1,2,1,,1,3,4,8,0,5,2,1,1,,,2,2,,,
"c9b5223c60574c27896d40d0ee98594e",2,"H1170",1,1,2,1,,0.25,3,4,8,0,3,2,1,96,,,3,2,,,
"c9b5223c60574c27896d40d0ee98594e",3,"H1170",1,1,2,1,,1.5,3,4,8,0,5,2,1,1,,,3,2,,,
"c9ca510f05b5493d907f3fc165346d5a",2,"H2675",1,1,2,1,,0.25,4,1,8,0,2014,1,2,1,,,2,2,,,
"c9cbf5958c86432ea08d0c70d821108e",1,"H1425",1,1,2,1,,0.5,2,4,9,,2,2,1,1,,,3,2,,,
"c9cbf5958c86432ea08d0c70d821108e",2,"H1425",1,1,2,3,,0.25,1,4,8,0,3,2,1,1,,,2,2,,,
"ca05f04dc5fb4960b1c1dc9240f69486",2,"H0173",2,1,2,1,,4,3,2,8,400000,16,1,1,1,,,2,2,,,
"ca4583e980e848bfab2997ba502c548f",1,"H1737",8,1,2,3,,1,1,4,9,,25,1,5,5,3,3,2,2,,,
"ca4583e980e848bfab2997ba502c548f",2,"H1737",1,1,2,3,,1.5,1,4,9,,5,1,1,5,,3,2,2,,,
"ca4583e980e848bfab2997ba502c548f",3,"H1737",1,1,2,3,,1,1,4,9,,5,2,1,5,,1,2,2,,,
"cacd9d54c61e44eaaa9956e612306814",1,"H2906",1,2,2,,,,,,,,2,2,,,,,,,,,
"cae0ce39279b4e9b859488068377b08d",2,"H1069",2,1,2,1,,0.5,3,4,8,50000,4,1,1,1,,,2,2,,,
"cae0ce39279b4e9b859488068377b08d",4,"H1069",2,1,2,1,,0.4,2,4,8,50000,1,1,96,1,,,2,2,,,
"cae57f60c76d47bdb3f319e6002ce2cf",1,"H0586",1,1,2,1,,1,2,1,9,,3,2,1,1,,,2,2,,,
"cb6261f36877496a99010265768a6ace",1,"H1421",1,1,2,3,0.25,1,1,1,9,,6,2,1,1,,,2,2,,,
"cb7501fa2a384213805aae2a9b815d49",9,"H2229",1,3,2,,,0.5,3,2,8,80000,0,2,96,1,,,2,2,,,
"cb7501fa2a384213805aae2a9b815d49",10,"H2229",1,3,2,,,0.5,2,2,8,85000,0,2,96,1,,,2,2,,,
"cb7501fa2a384213805aae2a9b815d49",11,"H2229",1,3,2,,,0.85,3,2,8,80000,0,2,96,1,,,2,2,,,
"cba948d8227546208f27a84910cec8dd",3,"H2372",1,2,2,,,,,,,,5,2,,,,,,,,,
"cba948d8227546208f27a84910cec8dd",4,"H2372",2,3,2,,,0.75,4,4,8,90000,0,1,96,1,,,2,2,,,
"cbb10f3fcada4ee1bc53624b6eb50600",1,"H1808",2,1,2,3,,1,4,4,8,0,2,2,96,96,,,2,2,,,
