"hhid","APCode","s6cq01","s6cq03a","s6cq03b","s6cq03c","s6cq03d","s6cq03e","s6cq03f","s6cq04a","s6cq04b","s6cq04c","s6cq06","s6cq07","s6cq08","s6cq09","s6cq10","s6cq11","s6cq12","s6cq13a","s6cq13b","s6cq14a","s6cq14b","s6cq15","s6cq15b","s6cq15c","s6cq16"
"d3ea5ec40dd44cd7913cf732de25501c",26,1,5,1,4,1,4,2,0,,,2,3,0,0,0,0,0,0,,0,,0,1,3,1
"d3ea5ec40dd44cd7913cf732de25501c",23,1,0,,,,,2,0,,,40,0,0,0,0,0,0,0,,38,15000,2,1,3,1
"d3f643b3ab754c50abe3e023077e9a51",27,1,4,4,,2,4,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,,1
"d3f643b3ab754c50abe3e023077e9a51",26,1,15,2,,1,2,2,0,,,15,5,0,0,0,0,0,0,,3,15000,2,1,3,1
"d43af79087294ccdb95d692f8bf1f2bd",23,1,18,1,,1,,2,0,,,21,13,0,0,0,0,8,0,,7,15000,1,1,3,2
"d45709014ad3448586c8f01e4f08e8ab",23,1,4,1,,1,,2,0,,,6,4,0,1,0,3,0,0,,1,15000,1,1,3,1
"d4ec1a6ba0f64766bb9409c3b8d0103e",23,1,8,1,,1,,2,0,,,7,2,0,0,0,0,0,0,,0,,1,1,3,1
"d5121a02526a4901b8fd472d38e7f16e",23,1,8,2,,1,2,2,0,,,5,5,0,0,0,0,0,0,,1,12000,1,1,3,1
"d572df83ab824412be02979fa97a7221",23,1,0,,,,,2,0,,,28,0,0,0,0,0,19,0,,4,10000,5,3,1,1
"d58c453a9a5e4b0b96775533c8ea8842",26,1,2,1,,1,5,2,0,,,5,0,0,0,0,0,0,0,,3,20000,0,1,,2
"d58c453a9a5e4b0b96775533c8ea8842",23,1,5,1,,1,,2,0,,,5,4,0,0,0,4,0,0,,0,,0,1,3,1
"d6427029a806472b81bcf11c98438b22",23,1,2,,,,,1,0,,,0,0,0,0,0,0,0,2,20000,0,,0,1,5,1
"d6d7097bbf12493dbb0ef9207c2cb522",23,1,14,2,,2,,2,0,,,7,17,0,0,0,0,4,0,,2,10000,4,1,5,1
"d73a36dc3cd342be8e5a9f6929e6a96b",23,1,5,1,,1,,2,0,,,2,3,0,0,0,0,0,0,,0,,0,1,3,1
"d73b3e7f240e4b1996e06c96cea26c0a",23,1,0,,,,,2,0,,,2,0,0,0,0,0,2,0,,0,,0,6,5,1
"d76ea9bda03e4d609bd49189e780c0f8",23,1,15,1,,1,,2,0,,,22,0,0,0,0,0,7,0,,0,,0,1,,2
"d7706b24c3d347c8bda5cf141b4b4f77",23,1,25,1,2,1,2,2,0,,,35,10,0,0,0,0,0,0,,10,18000,10,1,3,1
"d77e53921f974b3981f631b813415ba1",23,1,6,1,3,1,3,2,0,,,5,2,0,0,0,0,0,0,,0,,1,1,3,1
"d7c13215572f4d70acc4de60318c1e83",23,1,3,1,3,3,4,2,0,,,10,0,0,0,0,0,4,0,,1,9000,2,5,6,2
"d7d359c3b4d843659029b4ae9a3a2bd9",23,1,3,1,9,1,9,2,0,,,6,6,0,0,2,6,0,0,,0,,1,3,,1
"d7fef0ab4776477eb5ca1995863949aa",23,1,19,1,2,1,2,2,0,,,7,12,0,0,0,0,0,0,,0,,0,3,4,1
"d7fef0ab4776477eb5ca1995863949aa",26,1,6,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,3,1
"d8181d3e4c42463081979f6ea493581c",23,1,3,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,1,1,,1
"d82399caba274200a98c02f9b653531b",23,1,1,1,3,1,3,2,0,,,2,0,0,0,0,0,1,0,,0,,0,6,4,1
"d823d26a483f4f20b3621b50a718a287",23,1,15,1,,1,16,2,0,,,3,12,0,0,0,0,0,0,,0,,0,5,1,2
"d8299527d4c84e3d9e5b12814f1ec51c",23,1,30,1,2,1,2,2,0,,,20,16,0,0,0,5,0,0,,0,,1,1,3,2
"d839c9a5032942198fe95b2b90b9cf01",23,1,36,1,2,1,2,2,0,,,40,0,0,0,0,0,0,0,,0,,4,1,,1
"d83b8ab8621d408c9690f8b4e925f674",23,1,1,5,,5,,2,0,,,0,0,0,0,0,0,0,1,9000,0,,0,1,3,1
"d848e75df3dc471da4e5721cee7c1fd8",23,1,3,4,,4,,2,0,,,5,0,0,0,0,0,0,0,,0,,2,1,,1
"d86d2a43c16b4abeb24f0ad7ef658b8f",23,1,8,1,2,2,3,2,0,,,3,5,0,0,0,0,0,0,,0,,0,9,1,1
"d88dba25dca0447192adcc15ba4c7c7e",23,1,7,1,2,1,2,2,0,,,15,7,0,0,0,2,0,0,,12,15000,1,1,3,1
"d8dbdd6a08d240e59a1dd515b8e93dea",25,1,0,,,,,2,0,,,200,0,0,0,0,0,0,0,,194,30000,6,1,5,1
"d8dbdd6a08d240e59a1dd515b8e93dea",23,1,30,1,3,1,3,2,0,,,34,0,0,0,0,0,0,0,,0,,4,6,3,1
"d954e17bd5304637aaa3711cb8336fa9",23,1,10,1,2,2,,2,0,,,6,8,0,0,0,0,0,0,,0,,4,3,,1
"da59c2b263a7443a8683914355a15bd4",23,1,6,1,,1,,2,0,,,7,10,0,1,0,0,10,0,,0,,0,5,6,1
"da8f2cca9b5f4b5eb8712a1e6f16221f",23,1,9,1,2,1,2,2,0,,,4,6,0,0,0,0,0,0,,0,,1,1,3,1
"da9d2b5060f746ab91a5c2f80a130918",23,1,8,1,2,1,2,2,0,,,15,5,0,0,0,0,10,0,,0,,2,1,3,1
"db1be5b38b354a65920b027e5ea43b71",26,1,10,1,,4,,2,0,,,6,5,0,0,0,0,0,0,,0,,1,5,3,1
"db47642e44a24224beaced46bb76490b",26,1,12,3,,3,,2,0,,,2,10,0,0,0,0,0,0,,0,,0,3,6,1
"db5bc412d6e449a8879c576f069d2728",23,1,22,3,4,3,4,2,0,,,4,29,0,0,0,10,0,0,,1,12000,0,1,3,2
"db5d0ba5c29b4ad0869ddf8e90201d9d",23,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,8000,0,,0,1,3,1
"db635523a5904962828e09e34f78976c",23,1,11,1,,1,,1,0,,,4,7,0,0,0,0,0,0,,0,,0,3,6,1
"dbf651b041b5406f8df94a53523add5c",23,1,2,1,,1,,2,0,,,0,0,2,0,0,0,0,0,,0,,0,1,,1
"dc959d3ade194df79646dea9ff0ede4a",23,1,7,1,,1,,2,0,,,11,2,0,0,0,4,0,0,,0,,2,1,5,1
"dca38505f5094514a5c4151ae7ad462d",23,1,4,1,,1,,2,0,,,7,0,0,0,0,0,0,0,,3,6000,0,1,,1
"dcab0e4bf2784240bdff1d0e5b222a99",23,1,3,1,2,1,2,2,0,,,8,5,0,0,0,0,10,0,,0,,0,3,,1
"dcb504c259974805bec32ad825cbc826",23,1,7,4,8,4,,2,0,,,9,16,0,0,0,0,16,0,,0,,2,1,3,1
"dd10ba0dc99341458a25c7b81a5b01ef",23,1,4,1,,1,,2,0,,,10,0,0,0,0,0,6,0,,0,,0,5,1,2
"dd206ad22331496e9914bfe69dc07517",23,1,5,1,,1,2,2,0,,,4,4,0,0,0,0,0,0,,1,15000,2,1,3,1
"dd210f05b7b04d1cbc14aa235d69410f",23,1,9,1,,1,,2,0,,,8,2,0,0,0,0,0,0,,0,,1,1,5,1
"dd40bff42e514379bacfc29d41cead69",23,1,6,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,0,,0,1,,1
"dd53075b6ab148ebb04036c88635d714",23,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
"ddf4f5dafea54f6f8ea064ff80382255",23,1,35,1,2,2,,2,0,,,40,18,0,7,0,0,12,0,,0,,4,1,3,1
"de33100b792a468b82861672d9340ef3",23,1,5,1,,1,,2,0,,,8,5,0,0,0,0,6,0,,2,7500,0,6,4,1
"de5ae2c27aba4940a130e76e7cf0b8e0",23,1,4,1,2,1,2,2,0,,,10,3,0,0,0,0,6,0,,0,,3,6,4,1
"de64d77e46e44616b730990929a0a13f",26,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,5,1
"de64d77e46e44616b730990929a0a13f",23,1,12,1,2,1,2,2,0,,,8,8,0,0,4,0,0,0,,0,,0,6,5,1
"de78b2db48d74e4e887180ea216b5484",23,1,8,1,2,2,3,2,0,,,5,3,0,0,0,0,0,0,,0,,0,6,,1
"deb474ee4cdd400f9d45fc267f196969",23,1,10,1,2,2,8,2,0,,,9,8,0,0,0,2,0,0,,0,,5,3,1,1
"deba7803811c4dde9db8f82213059a54",26,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"deba7803811c4dde9db8f82213059a54",23,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,0,0,,0,1,,1
"df0183ce430a4e60ab1c7bb31a445492",26,1,2,2,,2,,2,0,,,4,0,0,0,0,0,0,0,,2,25000,0,3,1,2
"df0183ce430a4e60ab1c7bb31a445492",23,1,22,2,,2,,2,0,,,11,0,12,0,0,0,0,0,,0,,1,3,1,2
"df0f502196f94b519d8093519a257361",23,1,16,1,,1,2,2,0,,,6,12,0,0,0,0,0,0,,1,15000,1,1,3,1
"df12a5d33da44ea882b18c6806dc5b2c",23,1,8,1,3,1,3,2,4,1,5,10,0,0,0,0,0,1,0,,1,20000,0,1,3,1
"df1f06cda66b44f38e4c6ba5b626820e",23,1,13,1,5,1,5,2,0,,,7,6,0,0,0,0,0,0,,0,,0,1,6,1
"dfe74e541ed746b8add1788af91f3ed8",23,1,10,,,,,2,0,,,8,7,0,0,0,0,0,0,,3,12000,2,3,5,1
"e09db7b3f5e244dc9c992509af84b842",26,1,2,1,,1,,2,0,,,0,0,0,0,0,0,0,2,5000,0,,0,1,6,1
"e09db7b3f5e244dc9c992509af84b842",23,1,0,,,,,2,0,,,4,0,0,0,0,0,0,0,,0,,4,1,6,1
"e0a35de7a3ab4506a26d478156e03755",23,1,1,1,,1,,2,0,,,2,0,0,0,1,0,0,0,,0,,0,3,,1
"e0af6581e4804877ac5ba292552a8ac3",26,1,19,1,2,1,2,2,0,,,12,7,0,0,0,0,0,0,,0,,0,1,3,1
"e0af6581e4804877ac5ba292552a8ac3",23,1,10,1,2,1,2,2,0,,,5,5,0,0,0,0,0,0,,0,,0,3,4,1
"e0b7a6329e394fb8a9432b1088ebb369",23,1,3,1,,1,,2,0,,,7,18,0,0,0,22,0,0,,0,,0,1,5,1
"e0c2784f134e4d5281e6f09a0e3ccd42",23,1,2,1,2,1,2,2,0,,,6,0,0,0,0,0,0,0,,4,11000,0,1,,1
"e0c4f4458c6d45c3b8f5ab2aabbadc85",23,1,2,,,,,2,0,,,8,0,0,0,0,0,5,0,,0,,1,3,,1
"e134efcd428440bf9679a2776f189fbf",23,1,2,1,,1,,2,0,,,5,5,0,0,0,0,7,0,,0,,1,3,,1
"e152b42c97104718aec92008671c5a49",23,1,13,1,,1,2,2,0,,,6,11,0,0,0,0,0,0,,0,,4,3,1,1
"e1574e4773b548a090ee537919713b0c",23,1,17,1,,1,,2,0,,,11,6,0,0,0,0,0,0,,0,,0,1,3,1
"e1574e4773b548a090ee537919713b0c",26,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"e16430700605483094eb2241798d8b12",23,1,8,1,2,5,,2,0,,,3,9,0,0,4,0,0,0,,0,,0,6,5,1
"e16705f59aef4668ab4b2eba8162f925",23,1,13,3,,3,,2,0,,,4,12,0,0,0,0,1,0,,2,20000,0,1,,2
"e175581652a54d719eefd6717694abdd",23,1,0,,,,,2,0,,,1,0,0,0,0,0,1,0,,0,,0,5,1,2
"e175581652a54d719eefd6717694abdd",26,1,1,1,,1,2,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"e18e3ded6e684e3b9492a55090893950",23,1,5,1,,1,,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,,1
"e1b4ec4ceb7748b3aaff2448cbaa4006",23,1,15,1,,1,,2,0,,,15,0,0,0,0,0,0,0,,0,,0,3,1,2
"e1b9ef12df374cc7a3310c77f9b2049d",23,1,14,1,2,1,2,2,0,,,12,10,0,0,0,5,0,0,,2,10000,1,3,1,1
"e2003f17fe5e4ac49e2c9db3398d75c0",23,1,5,1,,1,,1,0,,,7,0,0,0,0,0,2,0,,0,,0,5,6,1
"e2129f8175624a4cb4b7928b8a3e3048",23,1,13,1,2,1,2,2,0,,,2,11,0,0,0,0,0,0,,0,,0,1,3,1
"e28fa276d0bd4fbb9b7057bd52355db6",23,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"e2d990414c764b6586b2955fda395718",23,1,14,1,,1,,2,0,,,1,13,0,0,0,0,0,0,,0,,0,3,4,1
"e2ebc60d668649ce8d7226aac83b180e",23,1,9,1,,1,,2,3,1,,8,1,0,0,0,0,0,0,,0,,0,1,3,1
"e35b0fbe3fb64f5b97cc925839a08974",23,1,11,,,,,2,0,,,6,6,0,0,0,0,0,0,,0,,1,1,,1
"e35e43cf097941289b9865c11735dc4e",23,1,11,1,8,1,8,2,0,,,3,9,0,0,0,0,0,0,,0,,1,3,1,1
"e3757ed781814ce09945f0a8355b67ee",23,1,24,1,,1,,2,2,1,,20,6,0,0,0,0,0,0,,0,,2,1,3,1
"e38c6169570d41019dd68ea2cdbe44f7",23,1,0,,,,,2,0,,,5,0,0,0,0,0,1,0,,0,,4,5,1,1
"e3a9d55a6dbf48179d42053358378fac",23,1,7,1,2,1,2,2,0,,,9,0,0,0,0,0,0,0,,1,20000,1,1,3,1
"e3befb8283e044ad9d495bd952f9e57a",23,1,7,,,,,2,0,,,10,4,0,0,0,4,0,0,,2,20000,1,1,3,1
"e423b8514f984fb19a048369b9982434",23,1,8,1,2,1,2,2,0,,,15,0,0,0,0,0,5,0,,0,,2,3,1,1
"e48422ac358e481db4fda7af93c33cfe",23,1,3,1,,2,3,2,0,,,1,0,0,0,0,0,0,2,15000,0,,0,1,5,1
"e493ef6d407d428e8d1b4dc2f7b005c0",23,1,3,2,,2,,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,,1
"e4985f432e97443592da086e748b9032",23,1,17,2,,2,,2,0,,,10,12,0,0,0,3,0,0,,0,,2,3,5,1
"e4a757a91e4648b1b029ecf7dd3a8380",23,1,2,1,,1,,2,0,,,4,0,0,2,0,0,0,0,,0,,0,1,,2
"e4ea7e6b01d9417dbd7b0b6a83ddea88",23,1,8,1,,1,,2,0,,,17,8,0,1,5,7,0,0,,0,,4,3,,1
"e51b48f20cbe4a4cbaec7455e00bb889",23,1,10,,,,,2,0,,,8,30,0,0,0,0,25,0,,2,20000,1,3,,1
"e584f4d86bb24307b3908b7c23128dc6",23,1,16,1,,1,,2,0,,,14,6,0,0,0,0,3,0,,0,,1,1,,2
"e5a999aba16d499292df3e91f4a0357a",23,1,6,1,,1,,2,0,,,3,7,0,0,0,2,2,0,,0,,0,1,,2
"e5fbbe096194464e9101b737007f5c06",23,1,15,1,2,1,2,2,0,,,10,15,0,0,0,0,15,5,10000,0,,0,1,2,1
"e612b42437064ab390194b18cd3be965",23,1,7,1,,1,,2,0,,,2,8,0,0,0,1,2,0,,0,,0,6,1,1
"e6a9bab17f8849be80d75e279c53c64e",23,1,30,2,,2,,2,0,,,30,0,0,0,0,0,0,0,,0,,0,1,,2
"e7032cc83bf04c508071542253a71c95",23,1,2,1,2,1,2,2,0,,,0,0,0,0,0,0,0,2,6500,0,,0,6,4,1
"e736bcb6cbfb4c64b6b9f29f9010ba6a",26,1,10,2,6,2,6,2,0,,,9,9,0,0,0,0,8,0,,0,,0,1,3,2
"e736bcb6cbfb4c64b6b9f29f9010ba6a",23,1,8,1,2,1,2,2,0,,,12,7,0,0,0,0,11,0,,0,,0,1,3,2
"e7b2a8826af4454b8ce0f34b0af210b6",23,1,0,,,,,2,0,,,47,0,0,0,0,0,47,0,,0,,0,3,,1
"e7d658b85bbd4e5b885fbc0104240253",27,1,10,1,2,1,2,2,0,,,13,10,0,0,10,0,0,0,,0,,3,3,,1
"e81dd4fafebd4642b9f785a854f97eda",26,1,4,1,,1,,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,,2
"e81dd4fafebd4642b9f785a854f97eda",23,1,17,1,,1,,2,0,,,8,9,0,0,0,0,0,0,,0,,0,1,3,2
"e93304fc741f48ea8ed8aa146c7cad83",23,1,10,,,,,2,0,,,7,0,0,0,0,0,0,3,9000,0,,0,1,,2
"e960d0e5dbca481982f8c2daf6baa747",23,1,3,1,2,1,2,2,0,,,15,0,0,0,12,0,0,0,,0,,0,6,,1
"e9672f81fee64055b5f64b7c1a6b7877",23,1,0,,,,,2,0,,,6,0,0,0,0,0,4,0,,0,,2,3,,1
"e972e0a055404061a245cfe41d97ad8f",23,1,1,1,2,1,2,2,0,,,7,0,0,0,0,0,6,0,,0,,0,1,3,1
"e97b81b2faab4dbebec422e026582686",23,1,4,1,2,1,2,2,0,,,10,0,0,0,0,0,0,0,,0,,6,1,3,1
"e9f8f8d1007f424aa250a9c18c7dbaf0",23,1,0,,,,,2,0,,,11,0,0,0,0,0,7,0,,0,,4,1,6,1
"e9f8f8d1007f424aa250a9c18c7dbaf0",24,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,17000,0,,0,1,6,1
"ea06455856894693bc33b00b32a92f5a",23,1,0,,,,,2,0,,,8,0,0,0,0,0,8,0,,0,,0,1,,1
"ea067071f6d64bfc94b1bd2d4c3a4919",23,1,5,1,2,1,2,2,0,,,5,4,0,0,0,0,0,0,,4,15000,0,1,3,1
"ea0f8ef467464f618542403018e823c1",23,1,23,1,2,2,3,2,0,,,5,18,0,0,0,0,0,0,,0,,0,3,1,1
"ea18cee658d74251b9ab55aca490585c",23,1,25,1,,1,,2,0,,,13,16,0,0,0,0,4,0,,0,,0,3,1,2
"ea3f64282dec45d0ac1f208d47bb864a",23,1,3,2,,2,10,2,0,,,10,0,0,0,0,0,7,0,,0,,0,1,,1
"ea3f64282dec45d0ac1f208d47bb864a",26,1,12,1,,1,2,2,0,,,6,6,0,0,0,0,0,0,,0,,0,1,,1
"ea68815dfc924337a42328a0201bb650",23,1,120,1,2,2,3,2,0,,,90,48,0,0,0,0,0,0,,5,15000,13,3,1,1
"eb1176eebac742c8bc3197c4562bff4c",23,1,10,1,2,1,2,2,0,,,6,5,0,0,0,0,0,0,,0,,1,1,3,1
"eb1ecad4774e474f8aed5fb46011150f",23,1,9,1,5,1,5,2,0,,,1,8,0,0,0,0,0,0,,0,,0,4,5,1
"eb1f1dc0ec804c4d9793864ad696ca2e",23,1,15,1,2,1,2,2,0,,,13,5,0,0,0,0,0,0,,1,14000,2,1,3,2
"eb25a1ffa3cf4f5daba8c028bb6455b2",23,1,11,1,2,1,5,1,0,,,11,0,0,0,0,0,0,0,,0,,0,1,3,1
"eb69150ec411452ca3da511a12e2961b",23,1,0,,,,,2,0,,,5,0,0,0,0,5,0,0,,0,,0,1,3,1
"ebc0193e87d54628a69a3eb487d230bd",26,1,2,1,6,1,2,2,0,,,0,0,0,0,0,0,0,2,10000,0,,0,6,3,1
"ebc0193e87d54628a69a3eb487d230bd",23,1,5,1,,1,2,2,0,,,2,9,0,0,0,0,5,0,,1,15000,0,1,5,1
"ebca481cda3f44b8994ce28537e65ac6",23,1,5,1,,1,,2,0,,,4,8,0,0,0,0,7,0,,0,,0,1,5,1
"ebda0df9a90c4719a06189fdaa983424",23,1,20,1,3,1,3,2,0,,,55,0,0,0,0,0,10,0,,10,70000,15,1,6,1
"ebe9024cda2c457199f42334c99bc0e1",23,1,14,1,2,1,2,2,0,,,7,16,0,6,0,0,2,0,,0,,1,4,5,1
"ebeb4068415d4c50beaf62978184a866",23,1,10,2,5,5,6,2,0,,,10,5,0,0,0,3,0,0,,0,,2,1,3,1
"ec06fa5313c74da893df368fb6ea31e3",23,1,0,,,,,2,0,,,5,0,0,0,0,5,0,0,,0,,0,1,3,1
"ec16361d869e40628761b03b6ccdcd4b",23,1,12,1,,1,,2,0,,,9,3,0,0,0,0,0,0,,0,,0,6,,1
"ec6988a4f8cc4f078d4aac5e526fdb24",24,1,300,2,,2,,2,0,,,321,0,0,0,0,0,35,120,3600,100,12000,6,1,3,2
"ec757c338d2a4d41a98729e3fd1667c8",26,1,2,2,,2,,1,1,2,,2,10,0,0,0,0,10,0,,0,,0,4,1,1
"ec757c338d2a4d41a98729e3fd1667c8",23,1,10,2,,2,,2,0,,,8,16,0,1,0,0,12,0,,0,,1,4,3,1
"ecb2b965be814193a99ac136cac076db",23,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,1
"ed2b480c4ef44338a0f1cd3fc71049a1",23,1,13,1,,1,2,2,0,,,16,9,0,0,0,0,6,0,,2,9000,4,3,1,1
"ed423aeba23f4e3fa6071235bb8b0d30",23,1,0,,,,,1,0,,,11,0,0,0,0,0,0,0,,10,15000,1,1,3,1
"ed9ab55f902c4f7caa511af3ed85dd25",23,1,12,2,,2,,2,0,,,18,6,0,0,0,2,3,0,,0,,7,6,3,1
"ed9c584fca2a452b81b2f6167ba947cb",23,1,15,,,,,2,0,,,4,11,0,0,0,0,0,0,,0,,0,1,3,1
"edc2e1593f6a4124833981d7ffad0744",23,1,16,1,2,1,2,2,0,,,16,0,0,0,0,0,0,0,,0,,0,1,,1
"ee1180a3b9074cb39680a4cd7f776831",23,1,6,2,,2,3,2,0,,,1,12,0,0,0,7,0,0,,0,,0,3,5,1
"ee1180a3b9074cb39680a4cd7f776831",26,1,1,2,,2,3,2,0,,,0,0,0,0,0,0,0,1,15000,0,,0,1,5,1
"ee5f7be787074fc0b18ed33fb179ae5c",23,1,3,1,2,2,3,2,0,,,3,0,0,0,0,0,0,0,,0,,0,5,1,2
"eebacd4a1e944411a7c22e017fc4a86c",23,1,14,,,,,2,0,,,18,20,0,0,0,0,20,0,,2,25000,2,1,3,2
"eebd9c02e4734a699bdedce972b62997",23,1,4,1,,1,2,1,0,,,15,6,0,0,0,0,9,0,,0,,8,3,6,1
"eebd9c02e4734a699bdedce972b62997",26,1,9,1,,1,2,1,0,,,3,10,0,0,0,0,1,0,,0,,3,1,3,2
"eef6cf10e723440d97c6e62a0aa8c834",23,1,0,,,,,2,0,,,3,0,0,0,0,2,0,0,,0,,1,3,9,1
"f0293cd185b34a4a946ab1b2fcda62b8",23,1,25,1,2,1,2,2,0,,,12,18,0,0,0,5,0,0,,0,,0,3,1,2
"f040c1a3626f48e6870fc087ea2d733e",23,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"f05999c84e3942db932adffa4ec24804",26,1,7,1,,1,,2,0,,,3,4,0,0,0,0,0,0,,0,,0,3,,1
"f05999c84e3942db932adffa4ec24804",23,1,3,1,,1,,2,0,,,7,0,0,0,0,0,0,0,,0,,4,3,,1
"f067d9ab90c14e808bdfe85780114ca8",23,1,20,1,,1,,2,0,,,20,12,0,0,0,0,0,0,,2,12000,10,1,,1
"f096f28dd4c44a19a27374c884994693",23,1,3,1,2,1,2,2,0,,,15,0,0,0,0,0,12,0,,0,,0,1,,1
"f0a874e9e24144bc81cb11bb22f5e6f9",23,1,31,1,5,1,5,1,0,,,5,26,0,0,0,0,0,0,,0,,0,3,1,1
"f0aeaa7590ce4f6dbd68b17380d33db5",23,1,4,1,2,1,2,2,0,,,9,0,0,3,0,0,0,0,,0,,2,6,4,1
"f0af4f68b5094cda94c066c337e4e3f7",23,1,12,2,,2,,2,0,,,6,25,0,0,0,0,18,0,,0,,1,1,,1
"f0c6d81726b24ec3b676a07b587b5876",23,1,12,1,,1,,2,0,,,4,10,0,0,0,0,2,0,,0,,0,1,,1
"f0d023b52fe14b8989067a909e26ffb9",23,1,12,2,,2,,2,0,,,2,12,0,0,0,2,0,0,,0,,0,1,,1
"f0d064b16cde4eeaa5d143b20ad4288a",23,1,10,1,,1,,1,0,,,20,0,0,0,0,0,0,0,,10,15000,0,1,3,1
"f10aaca018df42218e821c48e4dee33f",23,,8,1,2,1,2,2,0,,,8,4,0,0,0,0,0,0,,4,10000,0,1,3,2
"f135b7607bcb4d48b9da2f31ee6b243c",26,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"f135b7607bcb4d48b9da2f31ee6b243c",23,1,5,1,2,1,2,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,,1
"f13922ff0d4c4c47a59fd6636ebc85dc",26,1,15,1,,1,,2,0,,,28,0,0,0,0,0,0,0,,10,15000,3,1,3,1
"f1537f5ea95d4d959ec54619ab6155b0",26,1,1,2,,2,,2,0,,,2,0,0,0,0,0,0,0,,1,20000,0,1,,2
"f1537f5ea95d4d959ec54619ab6155b0",23,1,5,2,,2,,2,0,,,10,0,0,0,0,0,1,0,,4,15000,0,1,,2
"f1f4dfae64ae44059ac6c0a0e317756d",23,1,6,1,,1,,2,0,,,2,10,0,2,0,4,0,0,,0,,0,1,6,1
"f263258652d14019a52c5e93cf7534b4",23,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"f291a0d067164a56a7d38444192dcb84",23,1,7,1,2,1,3,2,0,,,10,3,0,0,0,3,0,0,,3,15000,0,1,5,1
"f31ba30a632b445b89e8999afa9205e8",23,1,9,1,2,1,2,2,0,,,5,6,0,0,0,0,0,0,,2,12500,0,1,5,1
"f39c780683064d9fa3cf16948fab8360",23,1,4,1,2,1,2,2,0,,,1,8,0,3,0,2,0,0,,0,,0,1,5,1
"f3a0c5bac8584f529c6dcd3c7d7124c0",23,1,8,1,2,1,2,2,0,,,12,6,0,0,0,4,3,0,,0,,3,1,3,1
"f3cca769897e485b8c62f9c77f5557fa",23,1,4,2,,2,,2,0,,,1,0,0,0,0,0,0,3,14000,0,,0,3,,1
"f3e177ed6e204c6190cbbad629d4d5b0",23,1,8,1,2,1,2,2,0,,,1,7,0,0,0,0,0,0,,0,,0,3,1,1
"f4051f6bf98a4360aab6caa95fdb55ba",23,1,0,,,,,2,0,,,20,0,0,0,0,0,20,0,,0,,0,1,5,2
"f45c2a602e0d4609abdd5d9c8224734f",23,1,3,1,2,2,,2,0,,,3,5,0,0,0,4,0,0,,1,10000,0,1,3,1
"f45e47063a174cd796397077ac56afec",23,1,5,1,,1,,2,0,,,3,8,0,0,0,0,6,0,,0,,0,3,,1
"f46a5db920f84ad0a06c06672102029d",23,1,28,1,3,1,3,2,0,,,10,25,0,0,0,6,0,0,,0,,1,3,1,1
"f46a5db920f84ad0a06c06672102029d",26,1,4,1,3,1,3,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,2
"f48fbbf7649d4fdebbd984b8a303ec89",23,1,7,2,,2,,2,0,,,1,6,0,0,0,0,0,0,,0,,0,1,3,1
"f4db6d39fd7d46d39b2a55a9e31443b1",23,1,0,,,,,2,0,,,6,0,0,0,0,0,4,0,,0,,2,1,3,1
"f549126dd64045468fd225b97077443c",23,1,8,2,,2,,2,0,,,20,0,0,0,0,0,0,0,,10,10000,2,1,,1
"f577c7c7a66a4af6b4327b06712c7e59",23,1,4,1,,1,2,2,0,,,1,7,0,0,0,4,0,0,,0,,0,1,,1
"f5824a55f9c547579bd1ee9c95db2912",23,1,6,1,2,1,2,1,0,,,8,0,0,0,0,0,0,0,,0,,2,3,5,1
"f5d7db6cc92742c4a17e3ffa4a8ea335",23,1,11,1,2,1,2,2,0,,,16,0,0,0,0,0,0,0,,4,13000,1,1,,1
"f5fd515d32b4403488623e489e453c66",23,1,6,2,,9,,2,6,1,5,8,0,0,0,0,0,0,0,,0,,2,3,,2
