"hhid","parcelID","pltid","s3aq03b","s3bq03_1","s2aq05_211_1","s2aq04_1_1","s3bq03_2","s3bq03_3","s3bq03_4a","s3bq03_4b","s3bq03a","s3bq04","s3bq04a","s3bq05","s3bq06","s3bq07","s3bq08","s3bq09","s3bq12","s3bq13","s3bq14","s3bq13a","s3bq15","s3bq16","s3bq17","s3bq18","s3bq19","s3bq22","s3bq23","s3bq24a","s3bq24b","s3bq25","s3bq26","s3bq27","s3bq28","s3bq34","s3bq35a","s3bq35b","s3bq35c","s3bq36","s4bq07"
"803d97f117e04a4b8c9c38f2e87bf41f",3,2,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"803d97f117e04a4b8c9c38f2e87bf41f",1,3,"IRISH POTATOES",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"8042e10a7e3f4b5388e40f875e9b129b",1,4,"sweetpotatoes",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,3,0,15000,1
"8042e10a7e3f4b5388e40f875e9b129b",1,3,"millet",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,4,0,20000,0.5
"8042e10a7e3f4b5388e40f875e9b129b",1,2,"groundnuts",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"8042e10a7e3f4b5388e40f875e9b129b",1,1,"maize",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,20000,1
"8061af8f56ab42b18859520dd44e8172",1,1,"mixed plot",1,1,1.54,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.54
"80685e65116449b2bdbd5a716add2883",1,1,"mixed",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"80685e65116449b2bdbd5a716add2883",2,1,"sweet potatoes",2,2,,1,12,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,30000,1
"806e1e5f6524406690e67a1465f51506",2,1,"MOGO.NWAGI",1,1,0.5,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,8,0,90000,0.5
"806e1e5f6524406690e67a1465f51506",2,2,"Sunflower",1,1,0.42,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.42
"806e1e5f6524406690e67a1465f51506",3,1,"SUNFLOWER",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,8,0,50000,1
"806e1e5f6524406690e67a1465f51506",2,3,"Groundnuts",1,1,0.18,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"8080069d9329459db88d6f8f455a4692",1,1,"cassava",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"8080069d9329459db88d6f8f455a4692",2,3,"rice",1,2,,2,,1,,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"8080069d9329459db88d6f8f455a4692",1,2,"COTTON",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.4,1,0.4,24000,2,2,,,,,1
"8080069d9329459db88d6f8f455a4692",2,2,"pama",1,1,0.48,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.48
"8080069d9329459db88d6f8f455a4692",2,1,"kal",1,1,0.49,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.49
"8086d94e4b0e47dbab65e9ef255366d9",1,1,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"8086d94e4b0e47dbab65e9ef255366d9",3,1,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"8086d94e4b0e47dbab65e9ef255366d9",2,1,"CASSAVA",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"8098ff33aee0453eba305da364b41922",1,1,"cassava",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,3,0,25000,0.5
"8098ff33aee0453eba305da364b41922",2,1,"Groundnuts",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,5,0,20000,0.5
"8098ff33aee0453eba305da364b41922",4,1,"sweet potatoes",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"809eed217de24680971a954003c0a4ca",1,1,"MOGO 2019",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,10,14,0,112000,0.5
"809eed217de24680971a954003c0a4ca",3,1,"SOYA",2,2,,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,7,0,34000,0.4
"80a955957c85476c91c1ef1e19b86abe",1,1,"BEANS, MAIZE",1,1,0.26,2,,1,5,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.26
"80ad9da8adb04130b3c68966c4d4470d",1,1,"soyabeans",1,1,1.49,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.49
"80ad9da8adb04130b3c68966c4d4470d",4,1,"cassava",1,1,1.15,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,1,0,24000,1.15
"80ad9da8adb04130b3c68966c4d4470d",5,1,"maize",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,1,0,32000,1.15
"80cc66c321854e2fa6b04d2601c1d9b0",1,1,"MATOOKE",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.9
"80cc66c321854e2fa6b04d2601c1d9b0",3,1,"MATOOKE",1,1,0.7,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.3,1,0.3,3000,2,2,,,,,0.7
"80d08b55339d4d22ae79cc5024d01366",1,3,"ORANGES",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,30,0,0,70000,0.5
"80d08b55339d4d22ae79cc5024d01366",2,1,"MAIZE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,80,0,0,240000,0.5
"80d08b55339d4d22ae79cc5024d01366",1,2,"COFFEE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"80d08b55339d4d22ae79cc5024d01366",1,1,"SUGARCANE",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"80ea906e31b54324add561338e3a116d",4,3,"MURANGA",1,1,0.3,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"80ea906e31b54324add561338e3a116d",4,2,"CASSAVA",1,1,0.32,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.32
"80ea906e31b54324add561338e3a116d",3,1,"GWANA",1,1,0.24,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.24
"8102b3a5a3a1412a91285e777a66ca2b",3,1,"BEANS AND MAIZE PLOT",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"8102b3a5a3a1412a91285e777a66ca2b",4,1,"BANANA FOOD PLOT",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"8102b3a5a3a1412a91285e777a66ca2b",2,1,"COFFEE PLOT",1,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"810eb772f3fc4ab8a0d6494ed4f1cc97",2,2,"COFFEE AND VANILLA",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"810eb772f3fc4ab8a0d6494ed4f1cc97",2,4,"MAIZE AND BEANS",3,2,,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"810eb772f3fc4ab8a0d6494ed4f1cc97",2,3,"CASSAVA",3,2,,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"810eb772f3fc4ab8a0d6494ed4f1cc97",1,1,"BEANS AND MAIZE",2,2,,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,12,0,60000,1
"810eb772f3fc4ab8a0d6494ed4f1cc97",2,1,"MATOOKE",2,2,,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"812dc79547e84a2296f842fa290805ce",4,1,"Beans",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"812dc79547e84a2296f842fa290805ce",3,1,"Coffee",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"812dc79547e84a2296f842fa290805ce",1,1,"Matooke",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.1
"812dc79547e84a2296f842fa290805ce",2,1,"Beans",1,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"815c7c9d48d5434b8fcd446ddb38fb9a",1,1,"COFFEE",4,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.56
"815c7c9d48d5434b8fcd446ddb38fb9a",2,1,"SUGARCANE",4,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"815c7c9d48d5434b8fcd446ddb38fb9a",4,1,"SUGARCANE",4,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.15
"815c7c9d48d5434b8fcd446ddb38fb9a",4,2,"SWEET POTATOES",4,2,,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.1
"81649ea81cf844cea471b1dde4899706",1,2,"Cassava",3,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"81649ea81cf844cea471b1dde4899706",2,3,"Cassava  2",3,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"81649ea81cf844cea471b1dde4899706",2,2,"Sweet banana,pineapple",3,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.21
"81649ea81cf844cea471b1dde4899706",1,1,"Maize, sorghum",3,2,,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
