"hhid","parcelID","pltid","s3aq03","s2aq04_1","s3aq03_1","s3aq03_2","s3aq03_3","s3aq03_4a","s3aq03_4b","s3aq03a","s3aq04","s3aq04a","s3aq05","s3aq06","s3aq07","s3aq08","s3aq09","s3aq12","s3aq13","s3aq14","s3aq14a","s3aq15","s3aq16","s3aq17","s3aq18","s3aq19","s3aq22","s3aq23","s3aq24a","s3aq24b","s3aq25","s3aq26","s3aq27","s3aq28","s3aq34","s3aq35a","s3aq35b","s3aq35c","s3aq36","s4aq07"
"c3ddd061cabf4789a892cac3aba2da07",1,1,"SWEET POTATOES",,,2,,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c3e2341ab5334952b63af694bed6d456",1,1,"MAIZE AND CASSAVA",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,4,0,0,40000,1
"c3e2341ab5334952b63af694bed6d456",2,1,"CASSAVA",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c3eb26f27f1f4d5586980720c0a7f4f5",1,1,"CASSAVA",0.23,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"c3eb26f27f1f4d5586980720c0a7f4f5",3,1,"CASSAVA/BEANS",0.28,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c3fa2a71206342448acd05c76dd1608a",2,1,"COFFE AND MATOOKE PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c3fa2a71206342448acd05c76dd1608a",1,1,"SWEET POTATO PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c402187d05cb46b7ba63c2a2a4ea34c8",1,1,"Gnuts",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"c402187d05cb46b7ba63c2a2a4ea34c8",1,2,"Beans",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.1
"c425499fb492474baadb6d82d3a1ba58",2,1,"BANANA FOOD PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c425499fb492474baadb6d82d3a1ba58",1,1,"BANANA FOOD PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,2,0,10000,0.25
"c446926de7204deeb80ecda6f7bcf719",5,1,"CASSAVA",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c4594434467a4b8cbf8dab6c5c2a69a7",2,1,"BANANA/COFFEE",0.92,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.92
"c4594434467a4b8cbf8dab6c5c2a69a7",1,1,"SWEET POTATOES",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,3,0,15000,0.25
"c4594434467a4b8cbf8dab6c5c2a69a7",4,1,"BEANS/CASSAVA",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c4594434467a4b8cbf8dab6c5c2a69a7",3,1,"BANANA FOOD/BEER",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c46722124c604781b5f19112c84c83a7",1,1,"MATOOKE, BOGOYA AND COFFEE PLOT",,1,2,,1,6,2,1,1,400,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.9
"c46722124c604781b5f19112c84c83a7",5,1,"MATOOKE , COFFEE AND BEANS PLOT",,1,2,,1,6,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c46722124c604781b5f19112c84c83a7",3,1,"MATOOKE AND BOGOYA PLOT",,1,2,,1,6,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c46bbb247a09427a8dff859af69ab6d7",2,2,"CASSAVA",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c46bbb247a09427a8dff859af69ab6d7",2,3,"CASSAVA",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c46bbb247a09427a8dff859af69ab6d7",2,1,"BEANS MAIZE",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,48,0,0,120000,1
"c479af7c7ced4f1e863d7665d1246eec",1,1,"BEANS",,2,2,,1,2,2,2,,,,,,,,1,1,2,1,1,1,10000,2,1,1,2,1,1,1,1,2,2,,,,,1
"c479af7c7ced4f1e863d7665d1246eec",2,1,"COFFEE",,2,2,,1,2,2,1,1,100,2,,,,1,2,,,,,,,,1,1,2,2,1,2,40000,2,2,,,,,0.5
"c49b767324ae47f59df2a60d236b6eb0",3,1,"Cassava",,9,2,,1,9,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,0,0,28000,0.5
"c49b767324ae47f59df2a60d236b6eb0",1,1,"Cassava",,9,2,,1,9,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"c4b6ff81b58f4df9809172ea18f79f7a",3,1,"BANANA PLANTATION",0.25,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,7,0,30000,0.25
"c4b6ff81b58f4df9809172ea18f79f7a",1,1,"BANANA PLANTATION",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,7,0,25000,0.25
"c4b6ff81b58f4df9809172ea18f79f7a",4,1,"BANANA PLANTATION",0.26,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.26
"c4b6ff81b58f4df9809172ea18f79f7a",2,1,"BANANA PLANTATION",0.35,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,10,0,35000,0.35
"c4b6ff81b58f4df9809172ea18f79f7a",1,2,"SWEET POTATOES",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c4b8c9463c1c40efb1d1c36d652aa831",2,1,"CASSAVA",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c4b8c9463c1c40efb1d1c36d652aa831",1,1,"BEANS AND MAIZE",,1,2,,1,2,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,0,0,52500,2
"c4b8c9463c1c40efb1d1c36d652aa831",3,2,"SWEET POTATOES",0.15,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c4b8c9463c1c40efb1d1c36d652aa831",1,2,"CASSAVA",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c4b8c9463c1c40efb1d1c36d652aa831",3,1,"COFFEE",0.4,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"c4bfd881db4849bcacca22abf8cb7a02",2,1,"MAIZE PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"c4bfd881db4849bcacca22abf8cb7a02",1,1,"MAIZE PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"c4e1275bcecd4dd1a79acc66ea01d811",1,1,"MATOOKE",0.12,1,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,10,0,50000,0.12
"c4e1275bcecd4dd1a79acc66ea01d811",1,2,"CASSSVA",0.12,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,10,0,50000,0.12
"c4e1275bcecd4dd1a79acc66ea01d811",1,3,"BEANS",0.12,1,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,15,0,50000,0.12
"c4e19cc8b4c6486ea978a911c509f377",1,1,"MAIZE",,6,1,6,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,5,0,0,30000,0.75
"c500764c2b094d1b91dc9dc8cf49d3aa",1,1,"BANANA FOOD",2.15,1,2,,1,2,2,1,1,10000,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,2.15
"c51efef6d096409fb216b851ce3f6f20",1,1,"MAIZE",,1,2,,1,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c5267533e49e433f8474eabc153c6cf4",2,2,"GROUNDNUTS",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"c5267533e49e433f8474eabc153c6cf4",1,1,"COFFEE",0.83,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.83
"c5267533e49e433f8474eabc153c6cf4",2,1,"MAIZE",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c5267533e49e433f8474eabc153c6cf4",2,3,"SWEET POTATOES",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.3
"c543112060e04f9ba9e340483d9ba8e3",2,1,"banana",0.25,1,1,1,,,1,1,1,200,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c543112060e04f9ba9e340483d9ba8e3",2,2,"sweet potatoes",1.65,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,7,0,0,35000,1.65
"c543112060e04f9ba9e340483d9ba8e3",1,1,"fallow",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,
"c551d4e31d6c44daa64e43dd806f1c83",1,1,"Maize, sweet potatoes",,4,2,,2,7,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c558d59ecde74d658c636825086bab14",2,1,"FLORENCE  PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c558d59ecde74d658c636825086bab14",1,2,"POTATOES",0.59,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.2
"c558d59ecde74d658c636825086bab14",1,1,"MAIZE",0.45,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c558d59ecde74d658c636825086bab14",2,2,"OPENDI PLOT",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,0,0,12000,1
"c57051707bd44559b93c5403acc7603d",1,1,"COFFEE",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.13
"c5a5a13f59374604bbbaaa42b8ae58bc",2,1,"IRISH POTATOES PLOT",,1,2,,1,2,2,2,,,,,,,,1,4,1,100,1,100,220000,3,1,1,2,5,1,5,30000,3,1,8,6,0,90000,1
"c5a5a13f59374604bbbaaa42b8ae58bc",4,1,"MAIZE PLOT",,1,2,,1,2,2,2,,,,,,,,1,4,1,100,1,100,220000,3,2,,,,,,,,1,6,8,0,60000,0.5
"c5a5a13f59374604bbbaaa42b8ae58bc",1,1,"BANANA AND COFFEE PLOT",,1,2,,1,2,2,1,1,600,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"c5a5a13f59374604bbbaaa42b8ae58bc",3,1,"MAIZE PLOT",,1,2,,1,2,2,2,,,,,,,,1,4,1,100,1,100,220000,3,1,1,2,0.5,1,0.5,5000,3,1,7,15,0,44000,0.5
"c5c063abced0429384ee211597f3156b",1,2,"MAIZE",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c5c063abced0429384ee211597f3156b",1,3,"MOGO",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c5c063abced0429384ee211597f3156b",1,1,"SOYA",,3,2,,2,3,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c60685e1e0a840508a2fd4ca315ef5b2",1,1,"BANANA FOOD PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"c6195e760ad248808e6f22c1b336cb2b",1,2,"SWEET POTATOES PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c6195e760ad248808e6f22c1b336cb2b",1,1,"CASSAVA PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c6195e760ad248808e6f22c1b336cb2b",3,1,"CASSAVA PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c6195e760ad248808e6f22c1b336cb2b",2,1,"TOMATOES PLOT",,1,1,1,,,2,1,1,1000,2,,,,1,1,2,1,50,1,10,60000,2,1,1,2,5,1,5,100000,2,2,,,,,1
"c6195e760ad248808e6f22c1b336cb2b",3,2,"SWEET POTATOES PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c631319a6e504d1a9d2ef03f438a8395",1,1,"MURANGA",,1,1,1,,,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,3,3,0,40000,0.6
"c631319a6e504d1a9d2ef03f438a8395",1,2,"LUGWIRI",,1,1,1,,,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,2,0,40000,0.6
"c672847bea0742a88fa60f79ce148331",2,1,"NOT CULTIVATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c672847bea0742a88fa60f79ce148331",1,1,"NOT CULTIVATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c68e8df09cf346289788bb608f2094d0",2,1,"Cassava",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,9,0,27000,1
"c691fbfb9e0a433aa0d5a8f0d09d7436",1,1,"cassava",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"c6b8a07762ad452b806a35c5df42a8f0",3,1,"SWEET POTATO PLOT",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c6b8a07762ad452b806a35c5df42a8f0",4,1,"CASSAVA PLOT",1.6,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.16
"c6be78d8dbbf42e3874c9f8ac5c61f5c",1,2,"SORGHUM",1.08,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,2,0,80000,1.08
"c6be78d8dbbf42e3874c9f8ac5c61f5c",1,1,"GROUNDNUTS AND CASSAVA",1.5,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,0,0,150000,1.5
"c6e6881d681f46af9efc2f27e64fcdc4",2,1,"YAMS PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,2
"c6e6881d681f46af9efc2f27e64fcdc4",1,1,"MAIZE PLOT",1.62,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,6,1,2,1,2,11000,2,2,,,,,1.5
"c6e6881d681f46af9efc2f27e64fcdc4",3,1,"BANANAS PLOT",2.12,1,2,,1,2,2,1,1,200,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,2
"c6e6881d681f46af9efc2f27e64fcdc4",3,2,"MAIZE PLOT",0.96,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c6e697e328b142b0bd4cbb9135607b2c",1,1,"Banana food",,2,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,18,0,0,80000,0.75
"c6e99adda75b46bf982be5c4e40c1295",1,1,"NGOR",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"c6e99adda75b46bf982be5c4e40c1295",2,1,"MWOGO",1.5,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"c6f7d03ed47b41b7a01deef790d717c7",5,1,"banana food",,1,1,1,,,2,1,1,200,2,,,,2,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c6f7d03ed47b41b7a01deef790d717c7",4,1,"cassava",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c6f7d03ed47b41b7a01deef790d717c7",6,1,"sweetpotata",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,15000,0.1
"c6f7d03ed47b41b7a01deef790d717c7",2,1,"maize",,1,1,1,,,2,2,,,,,,,,1,4,1,1,1,1,3500,2,2,,,,,,,,1,2,0,0,24000,0.5
"c6f7d03ed47b41b7a01deef790d717c7",1,1,"beans",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"c6fdaea274514bceab3e47e3b5ecf171",2,1,"MAIZE",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,3,18,0,72000,0.75
"c6fdaea274514bceab3e47e3b5ecf171",3,1,"CASSAVA",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,3,0,12000,0.5
"c6fdaea274514bceab3e47e3b5ecf171",1,1,"BANANA  FOOD",0.6,1,1,1,,,2,1,1,50,2,,,,1,2,,,,,,,,2,,,,,,,,1,3,3,0,24000,0.6
"c70dd1803b324b92b2796bb328ff2f5c",2,2,"CASSAVA PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c70dd1803b324b92b2796bb328ff2f5c",2,1,"MAIZE AND GROUND NUTS PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,6,0,0,24000,1
"c70dd1803b324b92b2796bb328ff2f5c",5,1,"CASSAVA PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"c70dd1803b324b92b2796bb328ff2f5c",1,1,"CASSAVA AND MAIZE PLOT",,1,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,10000,1
"c70dd1803b324b92b2796bb328ff2f5c",3,1,"COFFEE AND ORANGES PLOT",,1,2,,1,2,2,1,1,30,2,,,,1,2,,,,,,,,2,,,,,,,,2,,,,,1
"c70dd1803b324b92b2796bb328ff2f5c",2,4,"BEANS PLOT",,2,2,,1,2,1,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"c70dd1803b324b92b2796bb328ff2f5c",2,3,"SOYA BEANS PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c733fc061f9b4380b26345c6b2aa88cd",1,1,"NOT CULTIVATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c74969fb51ae4e04bec6101dcbcea596",1,1,"BEANS",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c74969fb51ae4e04bec6101dcbcea596",2,1,"BEANS AND SOYA BEANS BEANS",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"c750b07c2ad94e189166ce5e4e05951a",2,1,"COFFEE",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c750b07c2ad94e189166ce5e4e05951a",2,2,"CASSAVA/ BEANS",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c750b07c2ad94e189166ce5e4e05951a",1,1,"BANANA",0.28,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,1,0,0,30000,0.28
"c7632c0a1cb842ec904cfc3c3324aaf7",1,1,"MATOOKE, COFFEE",0.42,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.42
"c7632c0a1cb842ec904cfc3c3324aaf7",1,2,"SWEATPOTATOES",0.12,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.18
"c76b396bcdd9442ca1ed14ef29faa909",3,1,"MAIZE PLOT",,1,2,,1,2,2,2,,,,,,,,1,4,2,1,1,1,10000,3,1,1,2,0.5,1,0.5,5000,4,1,6,0,0,20000,0.5
"c76b396bcdd9442ca1ed14ef29faa909",2,1,"BANANA FOOD PLOT",,1,2,,1,2,2,2,,,,,,,,1,4,1,3,1,3,9000,3,2,,,,,,,,1,0,20,0,60000,0.5
"c76b396bcdd9442ca1ed14ef29faa909",1,1,"SWEET POTATOES PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,15,0,50000,0.5
"c76b396bcdd9442ca1ed14ef29faa909",4,1,"SWEET POTATOES PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,0,14,0,60000,0.5
"c76b396bcdd9442ca1ed14ef29faa909",1,2,"CASSAVA PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c77eec233dd34f078d3856a95b984616",2,1,"mogo",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.7
"c77eec233dd34f078d3856a95b984616",5,1,"PAMA",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,1,1,2,0.8,1,0.8,32000,2,1,21,11,0,156000,1
"c85b148132f44909ae6cac0a78676239",4,1,"ECOROKO",2,1,2,,1,,2,2,,,,,,,,2,,,,,,,,1,1,2,1,1,0.1,3000,2,1,6,3,0,54000,2
"c85b148132f44909ae6cac0a78676239",2,1,"CASSAVA",2,1,2,,1,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,10,10,0,60000,2
"c8d27e13b1764c378183c91d44e54ffb",2,1,"MWOGO",3,4,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,3
"c9038d38b39d47299216f5845b740344",1,1,"Irish",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c9038d38b39d47299216f5845b740344",2,1,"IRISH",0.15,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.15
"c9043b10ed134a71941db76ee6f16f04",2,2,"Maize",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c9043b10ed134a71941db76ee6f16f04",2,1,"Cassava",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c9043b10ed134a71941db76ee6f16f04",3,1,"Cassava,Beans",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.75
"c9043b10ed134a71941db76ee6f16f04",1,1,"Cassava",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c91a597b687f4a5eaeae505dc3188892",1,2,"Bananas",0.24,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.16
"c91a597b687f4a5eaeae505dc3188892",2,1,"Beans",0.53,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.53
"c91a597b687f4a5eaeae505dc3188892",1,1,"Cassava",0.36,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.36
"c9272b4495e44403895fb09be8251cfa",2,1,"MAIZE AND GROUND NUTS",0.25,1,1,1,,,2,2,,,,,,,,2,,,,,,,,1,3,2,0.5,1,0.5,5000,96,1,2,0,0,20000,0.25
"c984a7d89061419ab57fca5feedbbb6c",2,1,"MAIZE",,2,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,8,0,0,35000,1.5
"c984a7d89061419ab57fca5feedbbb6c",2,2,"POTATOES",,2,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,10000,0.5
"c984a7d89061419ab57fca5feedbbb6c",1,1,"SIMSIM",0.12,2,2,,2,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.12
"c9b5223c60574c27896d40d0ee98594e",3,1,"RICE PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,8,0,0,20000,1.5
"c9b5223c60574c27896d40d0ee98594e",1,2,"SWEET POTATOES PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.4
"c9b5223c60574c27896d40d0ee98594e",1,1,"MAIZE PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.6
"c9b5223c60574c27896d40d0ee98594e",2,1,"YAMS PLOT",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c9bab04ae0f2433091a57580deb97448",2,1,"NWAGI TUPING",0.71,1,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.71
"c9bab04ae0f2433091a57580deb97448",1,1,"NYWAGI",0.54,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.54
"c9bab04ae0f2433091a57580deb97448",3,1,"MWOGO",0.97,1,1,4,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.97
"c9ca510f05b5493d907f3fc165346d5a",2,1,"MAIZE AND BEANS",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"c9ca510f05b5493d907f3fc165346d5a",1,1,"COFFEE AND MATOOKE",0.5,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c9cbf5958c86432ea08d0c70d821108e",1,1,"MAIZE",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"c9cbf5958c86432ea08d0c70d821108e",2,1,"SWEET POTATOES",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"ca05f04dc5fb4960b1c1dc9240f69486",1,1,"MIXED PLOT",,2,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.9
"ca05f04dc5fb4960b1c1dc9240f69486",2,1,"MIXED PLOT",,1,2,,1,,2,2,,,,,,,,2,,,,,,,,1,1,2,1,1,1,20000,3,1,7,0,0,120000,4
"ca3049d03e9d4308af3b97fdce46877a",1,1,"Cassava",0.31,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,1,2,0,0,9500,0.31
"ca4583e980e848bfab2997ba502c548f",2,1,"Simsim",,1,1,1,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1.5
"ca4583e980e848bfab2997ba502c548f",3,1,"Simsim",,8,2,,1,8,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"ca4658c1cb3c4aaabbaf10f9a9e60d32",1,2,"ONIONS",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.25
"ca4658c1cb3c4aaabbaf10f9a9e60d32",1,1,"MAIZE, BEANS",,2,1,2,,,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"ca96344198ba45f6b48f93b23762e2a1",2,1,"Cassava",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,1
"ca96344198ba45f6b48f93b23762e2a1",1,1,"Rice",,1,2,,1,2,2,2,,,,,,,,2,,,,,,,,2,,,,,,,,2,,,,,0.5
"ca9b279358ba469b967a39a2c7567d06",1,2,"BEANS AND MAIZE PLOT",,5,2,,4,5,2,2,,,,,,,,2,,,,,,,,1,4,2,1,1,1,10000,2,2,,,,,0.5
