"hhid","LiveStockID","s6aq01","s6aq03a","s6aq03b","s6aq03c","s6aq03d","s6aq03e","s6aq03f","s6aq04a","s6aq04b","s6aq04c","s6aq06","s6aq07","s6aq08","s6aq09","s6aq10","s6aq11","s6aq12","s6aq13a","s6aq13b","s6aq14a","s6aq14b","s6aq15","s6aq15b","s6aq15c","s6aq16"
"877d861a869941489026e3d225a3eebe",10,1,3,2,,2,3,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,2
"877d861a869941489026e3d225a3eebe",6,1,4,2,,2,3,1,0,,,4,1,0,0,0,0,0,0,,1,300000,0,1,,2
"88440a34b56e45169a03c446abecfa52",7,1,0,,,,,,2,1,,0,0,0,0,0,0,0,0,,0,,0,1,,2
"88c5cfe97f6f4602ad9bf2f7a581c2c3",10,,0,,,,,,1,1,2,0,0,0,0,1,0,0,0,,0,,0,1,6,1
"88c5cfe97f6f4602ad9bf2f7a581c2c3",6,,0,,,,,,1,1,2,0,0,0,0,0,0,0,0,,0,,0,1,6,1
"89342a57ba6a47b189dae265acb342f5",9,1,1,1,2,1,2,2,0,,,0,0,1,0,0,0,0,0,,0,,0,1,5,1
"8956185e1f994c14aaf73ae617430727",10,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"899f8a2cd117463a921b6083117c5e35",8,1,4,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,8,1,2
"899f8a2cd117463a921b6083117c5e35",10,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,2,1,2
"899f8a2cd117463a921b6083117c5e35",6,1,2,1,2,2,1,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"8a5ea620d83e42068ba2bf3ef59e5aec",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1
"8a5ea620d83e42068ba2bf3ef59e5aec",7,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"8a5ea620d83e42068ba2bf3ef59e5aec",9,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,2,6,1
"8a5ea620d83e42068ba2bf3ef59e5aec",6,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"8ac1830c403043aba5752609d91c5e9e",6,1,1,1,2,4,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,2,6,1
"8ac1830c403043aba5752609d91c5e9e",10,1,2,1,2,4,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,2,6,1
"8b1c5ba2b25f4346819c64e49ba40ca8",5,1,1,5,,7,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,,1
"8ba30b564d1a40bc867dad9460534b26",6,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,2
"8ba30b564d1a40bc867dad9460534b26",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"8bfcb13ab41b4401a705516fcb6bd89d",7,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"8c4443ba9ef54eb68baf73e3d7b89ee0",7,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,250000,0,1,,1
"8c4443ba9ef54eb68baf73e3d7b89ee0",10,1,1,1,2,1,2,2,0,,,0,0,0,0,0,0,0,1,450000,0,,0,1,,2
"8c4443ba9ef54eb68baf73e3d7b89ee0",6,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"8c526c6e402642369bab5875f6c6753a",4,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"8c526c6e402642369bab5875f6c6753a",5,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,6,1
"8c69f5721ee84eac9ffff352a72628cb",5,1,1,3,,3,9,2,0,,,0,0,0,0,0,0,0,1,1200000,0,,0,2,5,1
"8ceaeb1f41a84f689dfb8129239ba0ec",4,1,2,,,,,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,1
"8ceaeb1f41a84f689dfb8129239ba0ec",10,1,3,,,,,2,0,,,6,0,0,0,0,0,0,0,,3,800000,0,1,,1
"8d27bfc87d3148468fca2648184741f2",6,1,22,1,,,,1,0,,,22,0,0,0,0,0,0,0,,0,,0,6,1,1
"8d27bfc87d3148468fca2648184741f2",7,1,15,1,,,,,0,,,15,0,0,0,0,0,0,0,,0,,0,6,1,2
"8d27bfc87d3148468fca2648184741f2",10,1,35,1,,,,1,0,,,35,0,0,0,0,0,0,0,,0,,0,1,,2
"8ddc3a927db74c39bdd89a07013d8bc9",6,1,1,,,,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,4,1
"8ddc3a927db74c39bdd89a07013d8bc9",7,1,2,,,,,2,0,,,1,0,0,0,0,0,0,1,850000,0,,0,1,3,1
"8ddc3a927db74c39bdd89a07013d8bc9",10,1,1,,,,,2,1,,,0,1,0,0,0,0,0,0,,0,,0,4,,1
"8e0800d8ec914043b6ad15347ba5d00b",5,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"8e0800d8ec914043b6ad15347ba5d00b",2,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"8e13731385e74c8faf7727c1d73ef7f6",7,1,12,1,,1,,1,0,,,8,4,0,0,0,0,0,0,,0,,0,1,3,2
"8e13731385e74c8faf7727c1d73ef7f6",10,1,18,1,,1,,1,0,,,16,2,0,0,0,0,0,0,,0,,0,1,,2
"8f2805c60faf40a892daedeb952b0629",5,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"8f2805c60faf40a892daedeb952b0629",4,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1
"8f2805c60faf40a892daedeb952b0629",1,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"8f28de7582444c4a9cdfd6c2dcbaf58b",8,1,0,,,,,,2,3,9,0,0,0,0,0,0,0,0,,0,,0,1,4,2
"8f78f136f4ee4a3d8ff64a418fd86357",9,1,0,,,,,,0,,,2,0,0,0,0,0,0,0,,2,450000,0,1,,2
"8f8c64fa798c4e5e8490b8cca7bbd057",9,1,1,1,2,1,5,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"8f8c64fa798c4e5e8490b8cca7bbd057",10,1,1,1,2,1,5,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"8f8c64fa798c4e5e8490b8cca7bbd057",7,1,3,1,2,1,5,2,0,,,5,0,0,0,0,0,1,0,,1,670000,0,1,,1
"8f8c64fa798c4e5e8490b8cca7bbd057",6,1,1,1,2,1,5,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"8fd7e756172d4ffeb06c4ac56373c5b6",9,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"8fd7e756172d4ffeb06c4ac56373c5b6",8,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,1
"8fd7e756172d4ffeb06c4ac56373c5b6",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"8fd7e756172d4ffeb06c4ac56373c5b6",6,1,1,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,1,500000,0,1,2,1
"8ff2011bf11046babbd4e58800e9b032",10,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"8ff2011bf11046babbd4e58800e9b032",7,1,4,1,,1,2,2,0,,,4,0,0,0,0,0,0,0,,0,,0,1,,1
"8ff2011bf11046babbd4e58800e9b032",6,1,2,1,2,1,7,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,2
"908dd494e84b4c94b3ed8e96ccd543c5",10,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"91e639b11610463fba9ff19245108149",10,1,7,1,4,1,4,1,0,,,4,3,0,0,0,0,0,0,,0,,0,1,,2
"91e639b11610463fba9ff19245108149",9,1,1,1,4,1,4,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"91efc699bca84524bc971ba6a3dc3e87",6,1,1,1,,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,5,2
"91efc699bca84524bc971ba6a3dc3e87",9,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,2
"91efc699bca84524bc971ba6a3dc3e87",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"91efc699bca84524bc971ba6a3dc3e87",7,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"922a6b03b6944ace85f527966675c16e",2,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,1,4,2
"922a6b03b6944ace85f527966675c16e",1,1,5,1,2,1,2,2,0,,,0,5,0,0,0,0,0,0,,0,,0,2,1,1
"922a6b03b6944ace85f527966675c16e",4,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"922a6b03b6944ace85f527966675c16e",5,1,10,1,2,1,2,2,0,,,10,0,0,0,0,0,0,0,,0,,0,1,2,2
"931c48581659420bafaa0a8102dd9b7f",6,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"931c48581659420bafaa0a8102dd9b7f",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"931c48581659420bafaa0a8102dd9b7f",9,1,1,1,2,2,1,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"9343875f2ea24dad9bae4f85d4322375",10,1,1,1,2,1,2,2,0,,,3,0,0,2,0,0,0,0,,0,,0,1,6,1
"9343875f2ea24dad9bae4f85d4322375",7,1,2,1,,1,,2,0,,,3,0,0,1,0,0,0,0,,0,,0,1,6,1
"93d6254771a94f2eaeb79f4ccc7f0552",9,1,3,1,,1,,1,0,,,0,0,0,0,0,0,0,3,634000,0,,0,1,,1
"94251fb5c28a4aa68f82cabd8371027b",10,1,2,1,,1,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,2,2
"94251fb5c28a4aa68f82cabd8371027b",8,1,3,1,,1,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,1,8,1
"945540415d914164bf9aac642e474d26",7,1,0,,,,,,0,,,1,0,0,0,0,0,1,0,,0,,0,1,,2
"945540415d914164bf9aac642e474d26",6,1,0,,,,,,0,,,0,0,0,0,0,0,0,1,335000,1,540000,0,1,,2
"947e53b6adde4a45ab842744d8b8eb77",10,1,1,1,2,,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"947e53b6adde4a45ab842744d8b8eb77",6,1,1,1,2,,,1,0,,,0,1,0,0,0,0,0,0,,0,,0,1,6,1
"9497ebc9faaf444cba61dfe1ed2b9f2a",7,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"95177689d72c427d97dc7931ab8ace5c",7,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"95177689d72c427d97dc7931ab8ace5c",6,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"95177689d72c427d97dc7931ab8ace5c",8,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"9553f4ffc1284fb69a26a5b095ad3313",9,1,4,1,,1,2,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,5,2
"9553f4ffc1284fb69a26a5b095ad3313",6,1,2,1,,1,2,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,5,1
"9553f4ffc1284fb69a26a5b095ad3313",10,1,4,1,,1,2,2,0,,,5,0,0,0,0,0,0,0,,1,680000,0,1,5,2
"9584ae027ca549a3ae62839ae5a2cb32",7,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,450000,0,,0,1,,2
"95a213f7d9944f96b12eea76d4de13d9",10,1,2,1,,1,6,2,0,,,1,1,0,0,0,0,0,0,,0,,0,1,5,2
"95cd7d2ad5b54306a4f4b19b18c3d10e",4,1,3,1,,1,,2,0,,,7,0,0,0,0,0,0,0,,4,1200000,0,1,,2
"95cd7d2ad5b54306a4f4b19b18c3d10e",5,1,4,1,,1,,2,0,,,9,0,0,0,0,0,0,0,,5,1300000,0,1,2,2
"95cd7d2ad5b54306a4f4b19b18c3d10e",1,1,4,1,,1,,2,0,,,2,2,0,0,0,0,0,0,,0,,0,1,2,2
"95cd7d2ad5b54306a4f4b19b18c3d10e",2,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"966eed8e8321484895ce62d41d233252",10,1,8,1,6,6,,2,0,,,6,2,0,0,0,0,0,0,,0,,0,1,,2
"966eed8e8321484895ce62d41d233252",8,1,2,1,6,6,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"966eed8e8321484895ce62d41d233252",7,1,2,1,6,6,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"96af5e31bdc54115bd9297202eadbd6e",6,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"96af5e31bdc54115bd9297202eadbd6e",10,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,1100000,0,1,2,1
"96af5e31bdc54115bd9297202eadbd6e",7,1,2,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,1,600000,0,1,2,1
"971f44decbba438c94bcc5f8c7c7b069",5,1,10,1,,1,4,2,0,,,10,4,0,1,0,0,1,0,,2,450000,0,1,2,1
"97510163d826480e9840eaef8783cd63",8,1,2,1,,3,4,1,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"97510163d826480e9840eaef8783cd63",5,1,2,1,,3,4,1,0,,,2,1,0,0,0,0,0,0,,1,420000,0,1,,2
"975ff8e2759b46d785b9e867ee066672",8,1,2,1,2,1,2,2,0,,,4,0,0,0,0,0,0,0,,2,750000,0,1,,1
"975ff8e2759b46d785b9e867ee066672",10,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"97a9f78d75774aa094c05dfe1bff19cd",10,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"97a9f78d75774aa094c05dfe1bff19cd",9,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,1
"97cbf60019ff44cab7b74a80214f892b",10,1,0,,,,,,0,,,3,0,0,0,0,0,0,0,,3,800000,0,1,5,1
"97d420c3c8874500ac7a1366f8a4c11e",10,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,4,1
"97d420c3c8874500ac7a1366f8a4c11e",7,1,1,2,,2,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,6,4,1
"97d420c3c8874500ac7a1366f8a4c11e",9,1,2,2,,2,,2,0,,,1,1,0,0,0,0,0,0,,0,,0,6,4,1
"97f9eef43a304519ad61a9da9876374e",5,1,36,1,2,3,4,2,0,,,30,6,0,0,0,0,0,0,,0,,0,1,,2
"97f9eef43a304519ad61a9da9876374e",2,1,1,1,2,4,,1,0,,,2,0,0,0,0,0,0,0,,1,1000000,0,1,,2
"97f9eef43a304519ad61a9da9876374e",1,1,9,1,2,1,2,2,0,,,8,6,0,2,0,0,1,0,,2,350000,0,1,,2
"97f9eef43a304519ad61a9da9876374e",4,1,7,1,2,3,,2,0,,,17,3,0,10,0,0,0,0,,2,600000,1,1,,2
"98fd4943cbaf4f7bbe28148346d42776",10,1,3,1,,1,5,2,0,,,3,0,0,0,0,0,0,0,,0,,0,6,1,2
"98fd4943cbaf4f7bbe28148346d42776",7,1,1,1,,1,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,2
"9918bbbc0bc7474b9a02439bc63ac468",9,1,1,4,,4,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"9918bbbc0bc7474b9a02439bc63ac468",8,1,2,4,,4,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,1
"9918bbbc0bc7474b9a02439bc63ac468",7,1,3,4,,4,,1,0,,,3,0,0,0,0,0,0,0,,0,,0,1,,1
"9918bbbc0bc7474b9a02439bc63ac468",10,1,5,4,,4,,2,0,,,5,0,0,0,0,0,0,0,,0,,0,1,,1
"9922746e4091445d9783dd5fc99a3adc",6,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,300000,0,1,,2
"9922746e4091445d9783dd5fc99a3adc",10,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"9922746e4091445d9783dd5fc99a3adc",7,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"992e00149d2a4cc8832d551a1bdbbace",7,1,3,1,,1,,1,0,,,1,2,0,0,0,0,0,0,,0,,0,1,,2
"992e00149d2a4cc8832d551a1bdbbace",6,1,5,1,,2,,1,0,,,0,5,0,0,0,0,0,0,,0,,0,1,,2
"992e00149d2a4cc8832d551a1bdbbace",10,1,2,1,,2,1,1,0,,,1,1,0,0,0,0,0,0,,0,,0,1,,2
"993c13190d2c48f99fb34a9e36e0dcd4",1,1,2,1,,1,,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,2,2
"993c13190d2c48f99fb34a9e36e0dcd4",5,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,2
"994768192e0a4657864c55efe8317405",2,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,8,,2
"994768192e0a4657864c55efe8317405",7,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,8,1,2
"99bb9b56b38542319ccc1198ffc05b69",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,2
"99bb9b56b38542319ccc1198ffc05b69",5,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"9b2ee4a1c47f42b3b3f84e2adb626c7d",9,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1
"9b74b0f62de44be7a02f160a5ba08557",10,1,2,1,,1,,2,2,5,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"9b74b0f62de44be7a02f160a5ba08557",6,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"9b74b0f62de44be7a02f160a5ba08557",7,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,2
"9c2388cce582456c8880ed97716d9b4e",7,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"9c2388cce582456c8880ed97716d9b4e",10,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"9c53e5a4d54a44e68778cb51b6fc40ae",5,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"9c53e5a4d54a44e68778cb51b6fc40ae",1,1,1,1,2,2,1,2,1,1,2,0,1,0,0,0,0,0,0,,0,,0,2,,1
"9c6f798b6064405691e41dce5791aaa1",6,1,1,1,2,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"9c6f798b6064405691e41dce5791aaa1",8,1,3,1,2,1,2,2,0,,,2,0,0,0,0,0,0,1,1100000,0,,0,2,,1
"9c6f798b6064405691e41dce5791aaa1",10,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,800000,0,1,2,1
"9c6f798b6064405691e41dce5791aaa1",7,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,8,1
"9c92c41e2886404084d6eaae15bfa141",6,1,2,1,2,4,,2,0,,,0,2,0,0,0,0,0,0,,0,,0,1,,2
"9c92c41e2886404084d6eaae15bfa141",10,1,3,1,2,4,,2,0,,,2,1,0,0,0,0,0,0,,0,,0,1,,2
"9c92c41e2886404084d6eaae15bfa141",7,1,1,1,2,4,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,,2
"9cce9051cded44efa35fb13624ada0ea",10,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"9cd59c0742ed47cdabdf3e3b1f8d226a",6,1,1,2,,2,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1
"9cd59c0742ed47cdabdf3e3b1f8d226a",10,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"9ce14d1635fd4fe78ab5a5cccfbcddfc",10,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"9ce14d1635fd4fe78ab5a5cccfbcddfc",8,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"9d60158b372846398a2b0ee7e5cdf26c",8,1,3,1,2,1,2,2,0,,,3,0,0,0,0,0,0,0,,0,,0,5,,1
"9d7180d90f7a49bc8dae77bfa6e9c30d",10,1,3,1,,1,2,1,0,,,2,1,0,0,0,0,0,0,,0,,0,6,5,1
"9da3836174fb48d1bc2c6a5643c1c7d4",10,1,1,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,1,800000,0,1,5,2
"9dc451335e534c9084e29c29c74eb9ee",10,1,0,,,,,,1,1,,0,0,0,0,0,0,0,0,,0,,0,1,2,2
"9dc451335e534c9084e29c29c74eb9ee",6,1,0,,,,,,3,1,,0,0,0,0,0,0,0,0,,0,,0,2,1,2
"9e47a5951ea1431e813d916b9aa600a3",10,1,2,1,,1,,1,0,,,3,0,0,0,0,0,0,0,,1,500000,0,1,5,1
"9e6b3a11bb654bc8aeae3a9f14180788",9,1,4,1,,2,,2,0,,,5,0,0,0,0,0,0,0,,1,750000,0,1,,1
"9f5ad7852a0a42169e52d6b64dde7e4e",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,6,2
"9f80522ee9de40008a38c9e4a25ec6ca",9,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,480000,0,1,6,1
"9f838ebb94fd4325b29a9c0af5d4dfed",10,1,1,1,,1,,2,0,,,0,0,0,0,0,0,0,1,500000,0,,0,1,2,1
"9f8f454ed1364911ab89b8c4f16237ab",9,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,1,1
"9f8f454ed1364911ab89b8c4f16237ab",10,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,4,2,1
"9f8f454ed1364911ab89b8c4f16237ab",8,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,4,5,1
"9f8f454ed1364911ab89b8c4f16237ab",6,1,2,1,2,1,2,2,0,,,1,1,0,0,0,0,0,0,,0,,0,2,1,1
"9f8f454ed1364911ab89b8c4f16237ab",7,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,900000,0,1,5,1
"9fcd129c95c544e69efeca0bd3c3b8d8",10,1,0,,,,,,0,,,1,0,0,0,0,0,0,0,,1,1000000,0,1,,2
"9fe30174b19447308593d82df6e56e21",10,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,1
"9fe30174b19447308593d82df6e56e21",7,1,1,2,,2,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,1
"a08468e3285942ccabfcc602d47ffe2d",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,4,1,1
"a08468e3285942ccabfcc602d47ffe2d",8,1,2,1,,1,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,5,4,1
"a08468e3285942ccabfcc602d47ffe2d",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,5,4,1
"a0eebd7a23d247bb98143b7343562c0f",10,1,1,1,,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2
"a0eebd7a23d247bb98143b7343562c0f",6,1,1,1,,1,2,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,2
"a1c428fcc6c84be48150936eac2fa9b1",10,1,5,2,3,2,5,2,15,3,5,3,2,0,0,0,0,0,0,,0,,0,6,5,1
"a20abcc5141a4324bdfd913442ba7c74",7,1,2,1,3,1,3,2,0,,,2,0,0,0,0,0,0,0,,0,,0,5,,1
"a20d042853d14207a6d8fd60663a234e",10,1,1,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,1,950000,0,1,2,2
"a22faaa40bbb4ee3aa81d09ec5ee93ee",10,1,2,2,,2,,2,0,,,2,1,0,0,0,0,0,0,,1,1300000,0,1,5,1
"a253a93dccd642c9a9ced4b737a30f07",10,1,0,,,,,,1,3,4,0,0,0,0,0,0,0,0,,0,,0,9,,1
"a399a30d9dfc41f484784fa549684c46",10,1,1,1,,1,4,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,,1
"a47c8925889a4d4db71a72544a72725e",10,1,3,1,,2,3,2,0,,,3,1,0,0,0,0,0,0,,1,500000,0,1,6,2
"a4f7d649e1e84934909ab70ab448c36d",7,1,2,1,2,1,2,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,,1
"a54fdf215157451c88ae09ffec1a26f5",10,1,1,2,,3,6,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"a54fdf215157451c88ae09ffec1a26f5",6,1,2,2,,3,6,2,1,3,6,0,2,0,0,0,0,0,0,,0,,0,1,6,2
"a54fdf215157451c88ae09ffec1a26f5",7,1,1,3,,3,6,2,1,3,6,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"a54fdf215157451c88ae09ffec1a26f5",9,1,4,3,,6,3,2,4,3,6,2,2,0,0,0,0,0,0,,0,,0,1,5,2
"a5712e96e4db498384f3d7469078d847",8,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,2
"a5712e96e4db498384f3d7469078d847",6,1,1,1,,1,3,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"a5712e96e4db498384f3d7469078d847",7,1,1,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,1,700000,0,1,5,2
"a5712e96e4db498384f3d7469078d847",10,1,1,1,,1,,2,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,2
"a5c1728bb041435f8123e46e908a4e57",7,1,0,,,,,,0,,,0,0,0,0,1,0,0,1,850000,0,,0,5,,1
"a5f9c696260d498d97d20ea3fb91889d",7,1,1,1,2,1,2,2,0,,,1,0,0,0,0,0,0,0,,0,,0,6,7,1
"a63eb513466a4890a63ef1ecd2c83a84",8,1,2,1,2,1,2,2,0,,,0,0,0,0,0,0,0,2,800000,0,,0,1,5,2
"a6a4bc9460134b4bb4187f88c591fb06",10,1,9,1,,1,,2,0,,,7,2,0,0,0,0,0,0,,0,,0,1,2,1
"a6a4bc9460134b4bb4187f88c591fb06",7,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1
"a6a4bc9460134b4bb4187f88c591fb06",8,1,2,1,,1,,2,0,,,2,0,0,0,0,0,0,0,,0,,0,1,8,1
"a70bc5a3415c4931a7838a03ed27fcf1",10,1,1,1,,1,,1,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1
"a70bc5a3415c4931a7838a03ed27fcf1",6,1,1,1,,1,,2,0,,,0,1,0,0,0,0,0,0,,0,,0,1,,1
"a73ed07efcc0466d9f70bebc82a1c3e0",10,1,2,1,,,,1,0,,,2,0,0,0,0,0,0,0,,0,,0,6,,1
